accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-0.520,0.006,1.698,-92.224,391.663,113.770
-0.613,-0.023,1.507,-104.858,431.274,98.083
-0.580,-0.134,1.200,-113.708,481.079,78.735
-0.609,-0.245,0.862,-144.409,527.161,50.781
-0.610,-0.339,0.581,-181.946,564.697,22.583
-0.485,-0.414,0.207,-172.546,579.407,10.559
-0.397,-0.448,-0.132,-139.404,579.163,21.729
-0.497,-0.379,-0.448,-123.108,567.139,47.791
-0.263,-0.152,-0.929,-122.925,554.932,71.716
-0.250,0.001,-1.360,-128.906,507.568,70.618
-0.306,0.062,-1.659,-120.483,425.659,65.674
-0.129,0.213,-1.931,-98.938,356.873,76.721
-0.114,0.446,-2.106,-90.942,262.756,92.346
-0.150,0.610,-2.017,-59.082,125.366,89.111
-0.075,0.667,-1.734,-5.493,12.329,66.833
0.020,0.705,-1.422,15.747,-70.740,39.185
0.030,0.716,-1.186,19.287,-123.901,11.841
-0.015,0.673,-1.070,26.794,-153.015,-17.456
0.008,0.550,-1.090,33.752,-163.208,-49.194
0.104,0.391,-1.168,34.424,-166.138,-76.721
0.076,0.234,-1.213,37.659,-173.218,-93.445
0.020,0.113,-1.231,43.091,-185.974,-96.985
0.013,0.059,-1.146,45.776,-208.984,-90.027
-0.005,0.056,-0.979,53.528,-242.493,-77.759
0.000,0.085,-0.745,60.120,-281.799,-63.721
-0.054,0.104,-0.472,66.345,-321.106,-55.237
-0.112,0.122,-0.267,71.838,-356.812,-51.636
-0.129,0.144,-0.055,71.045,-384.583,-46.326
-0.165,0.157,0.300,66.833,-396.179,-39.246
-0.165,0.145,0.616,67.078,-397.095,-31.860
-0.155,0.125,0.910,66.528,-390.381,-23.865
-0.046,0.110,1.100,70.618,-371.582,-14.893
-0.029,0.147,1.175,80.017,-340.393,-5.615
-0.232,0.052,1.171,91.919,-309.937,-2.563
-0.199,0.513,1.242,128.906,-302.002,-7.996
-0.323,0.296,1.257,192.993,-293.701,-74.463
-0.406,-0.151,1.361,120.544,-307.617,-140.747
-0.497,-0.540,1.416,111.938,-332.764,-156.128
-0.366,-0.652,1.626,117.188,-348.572,-136.597
-0.331,-0.879,2.047,104.980,-327.698,-101.685
-0.209,-0.876,2.131,61.584,-246.765,-55.725
-0.274,-0.582,1.804,31.311,-158.447,-16.846
-0.319,-0.322,1.636,16.907,-116.516,-7.812
-0.351,-0.215,1.567,-14.282,-102.600,-24.902
-0.411,-0.190,1.659,-31.433,-112.305,-41.809
-0.428,-0.031,1.673,-22.217,-132.751,-48.401
-0.427,-0.190,1.852,-18.677,-152.405,-66.345
-0.412,-0.511,2.244,-11.780,-149.841,-65.063
-0.389,-0.600,2.241,5.676,-96.924,-38.574
-0.315,-0.479,1.834,25.269,-31.128,-4.456
-0.296,-0.336,1.495,28.687,-0.732,14.954
-0.286,-0.213,1.393,13.672,-6.775,20.325
-0.291,-0.133,1.482,6.470,-30.273,18.982
-0.270,-0.083,1.652,0.366,-47.119,14.526
-0.278,-0.069,1.759,-4.456,-43.823,10.132
-0.276,-0.094,1.740,-7.324,-24.597,4.456
-0.258,-0.126,1.608,-12.329,-1.465,0.427
-0.238,-0.114,1.453,-17.761,16.846,1.160
-0.204,-0.058,1.287,-19.104,29.236,6.104
-0.179,0.011,1.126,-14.832,37.231,11.047
-0.152,0.065,1.007,-12.024,41.931,12.146
-0.156,0.071,0.908,-9.094,40.100,8.179
-0.153,0.035,0.878,-7.202,26.550,1.221
-0.145,-0.024,0.927,-3.601,13.489,-3.845
-0.133,-0.064,0.963,1.404,7.812,-3.723
-0.131,-0.055,0.947,7.385,10.864,1.160
-0.135,-0.005,0.905,13.184,16.113,6.775
-0.108,0.009,0.867,16.907,18.982,7.019
-0.099,-0.025,0.849,15.686,18.066,2.441
-0.100,-0.074,0.862,13.428,16.174,-1.099
-0.105,-0.099,0.851,11.353,16.113,-1.709
-0.089,-0.096,0.799,10.620,17.517,-0.488
-0.085,-0.085,0.761,8.057,16.174,0.488
-0.096,-0.090,0.781,3.052,9.705,-0.549
-0.108,-0.108,0.846,-2.319,1.343,-3.662
-0.118,-0.131,0.894,-5.249,-3.235,-5.493
-0.131,-0.152,0.933,-6.348,-4.883,-5.127
-0.147,-0.151,0.970,-6.042,-6.165,-2.869
-0.157,-0.131,1.010,-4.456,-8.240,0.366
-0.162,-0.099,1.040,-1.526,-8.606,3.784
-0.157,-0.074,1.036,2.808,-6.714,6.104
-0.150,-0.064,1.020,5.920,-5.127,6.409
-0.141,-0.065,1.003,5.127,-4.395,5.615
-0.136,-0.054,0.995,1.709,-3.784,5.127
-0.136,-0.027,0.996,-1.892,-3.967,5.310
-0.138,-0.010,1.001,-4.517,-4.395,4.822
-0.141,-0.009,1.009,-6.592,-4.944,2.686
-0.143,-0.026,1.014,-8.728,-4.700,0.366
-0.147,-0.040,1.023,-9.827,-4.211,-0.305

-0.712,-0.170,2.500,-35.278,-29.419,-2.747
-0.769,-0.169,2.792,-23.315,-3.479,5.005
-0.846,-0.119,2.905,-21.912,45.532,9.949
-0.864,-0.125,2.959,-16.724,100.769,9.888
-0.901,-0.136,2.981,-17.700,160.034,5.859
-0.879,-0.143,2.859,-25.024,219.360,0.671
-0.852,-0.245,2.659,-24.963,275.818,-7.507
-0.877,-0.393,2.510,-42.603,324.158,-23.987
-0.881,-0.569,2.398,-71.716,368.652,-42.969
-0.921,-0.732,2.288,-73.181,418.396,-49.561
-1.009,-0.755,2.052,-60.242,473.755,-33.447
-0.969,-0.674,1.684,-37.720,538.025,5.798
-0.911,-0.546,1.207,-7.874,605.896,55.542
-0.902,-0.396,0.670,3.113,666.321,100.952
-0.901,-0.274,0.173,-9.949,714.905,129.395
-0.813,-0.189,-0.295,-40.100,729.370,138.123
-0.713,-0.126,-0.667,-77.148,723.694,134.277
-0.610,-0.097,-0.999,-102.539,690.186,121.887
-0.491,-0.057,-1.269,-121.216,628.235,105.652
-0.452,0.046,-1.609,-132.019,542.236,97.412
-0.118,0.267,-1.694,-129.700,447.327,93.384
-0.194,0.328,-1.710,-108.521,292.786,76.172
-0.220,0.325,-1.544,-50.354,167.603,63.416
-0.155,0.403,-1.519,-11.658,106.750,58.228
-0.117,0.560,-1.609,-19.897,72.144,55.420
-0.067,0.579,-1.721,-26.062,30.945,44.617
-0.011,0.638,-1.651,-19.409,-29.724,32.166
0.042,0.624,-1.429,7.446,-99.670,13.550
0.067,0.563,-1.171,21.423,-156.311,-9.277
0.115,0.517,-0.948,16.296,-192.688,-31.555
0.098,0.478,-0.801,26.062,-211.792,-52.124
0.066,0.469,-0.740,54.565,-216.431,-67.627
0.047,0.481,-0.695,82.703,-211.365,-77.576
0.041,0.447,-0.662,102.600,-204.529,-85.938
0.096,0.403,-0.625,102.600,-206.970,-92.896
0.015,0.371,-0.520,87.646,-234.802,-101.135
-0.002,0.282,-0.379,88.013,-274.658,-113.220
-0.006,0.165,-0.237,75.439,-315.552,-125.244
-0.002,0.015,-0.029,53.467,-352.478,-133.484
-0.020,-0.147,0.286,36.438,-379.761,-134.094
-0.017,-0.292,0.592,28.137,-389.832,-122.742
-0.091,-0.407,0.845,27.710,-384.277,-100.586
0.078,-0.435,0.911,37.354,-363.953,-72.021
-0.093,-0.485,0.746,43.335,-334.900,-49.988
0.079,-0.320,1.202,37.354,-333.191,-26.550
0.055,-0.115,0.732,96.741,-284.058,-24.597
-0.141,-0.139,0.700,60.730,-305.298,-60.608
-0.168,-0.235,0.778,33.936,-359.314,-71.411
-0.300,-0.334,1.232,42.542,-413.574,-68.359
-0.225,-0.303,1.720,37.781,-423.096,-54.138
-0.124,-0.439,1.983,29.358,-377.991,-43.579
-0.137,-0.469,1.995,13.855,-297.363,-23.560
-0.085,-0.402,1.757,20.874,-220.093,-1.831
-0.184,-0.164,1.663,33.325,-173.401,9.766
-0.178,-0.116,1.606,31.311,-140.625,-6.653
-0.220,-0.201,1.489,11.047,-120.422,-27.405
-0.234,-0.222,1.385,19.836,-124.207,-36.987
-0.145,-0.278,1.384,28.748,-143.555,-46.326
-0.128,-0.633,1.452,11.719,-155.273,-57.983
-0.278,-0.773,1.791,-9.949,-156.799,-38.940
-0.191,-0.419,1.897,-22.461,-132.568,0.977
-0.172,-0.203,1.865,-27.893,-105.896,12.207
-0.200,-0.102,1.872,-36.011,-88.318,8.301
-0.215,-0.072,1.900,-41.687,-73.486,2.502
-0.227,-0.080,1.903,-38.147,-59.387,-0.427
-0.223,-0.131,1.860,-29.480,-44.922,-2.869
-0.212,-0.188,1.757,-20.752,-28.503,-3.784
-0.210,-0.196,1.622,-13.000,-14.404,-0.488
-0.195,-0.145,1.493,-6.836,-5.066,5.859
-0.182,-0.068,1.373,-3.479,0.427,10.986
-0.173,-0.021,1.243,-2.319,4.700,11.719
-0.142,-0.038,1.106,-4.333,8.423,5.981
-0.107,-0.106,0.999,-9.216,9.827,-1.587
-0.095,-0.169,0.945,-14.160,9.216,-5.676
-0.108,-0.180,0.945,-14.771,5.981,-3.235
-0.117,-0.118,0.974,-14.160,1.831,4.395
-0.126,-0.020,1.009,-9.094,-0.671,11.963
-0.122,0.061,1.021,-2.502,0.305,14.465
-0.111,0.098,0.995,2.686,4.639,11.292
-0.101,0.080,0.943,5.127,9.949,4.395
-0.098,0.011,0.891,5.005,13.550,-3.052
-0.109,-0.069,0.852,3.479,13.855,-8.362
-0.114,-0.129,0.833,2.869,11.841,-8.606
-0.111,-0.145,0.820,3.723,7.812,-4.761
-0.106,-0.133,0.802,5.920,3.662,-0.061
-0.112,-0.105,0.818,4.333,-1.282,2.747
-0.125,-0.089,0.893,-0.183,-8.362,2.808
-0.138,-0.107,0.981,-4.089,-13.550,0.793
-0.139,-0.123,1.030,-5.371,-13.306,0.122
-0.143,-0.082,1.042,-6.836,-9.277,2.991
-0.147,-0.033,1.038,-4.456,-5.737,6.531
-0.150,-0.011,1.046,-2.380,-4.944,6.348
-0.146,-0.034,1.054,-1.770,-4.517,2.686
-0.142,-0.063,1.046,-0.488,-2.991,0.244
-0.144,-0.075,1.039,1.953,-1.648,0.916
-0.145,-0.077,1.046,3.418,-1.038,2.380
-0.140,-0.078,1.037,1.709,-0.122,2.563
-0.143,-0.078,1.011,-0.671,1.953,2.197
-0.142,-0.065,0.991,-2.930,2.625,2.258
-0.133,-0.059,0.993,-3.174,0.732,2.380

-0.835,0.176,3.059,-35.522,-25.269,8.362
-1.107,0.105,3.613,-15.930,-19.714,-3.723
-1.092,-0.225,3.998,2.747,37.109,-26.184
-1.156,-0.685,3.853,9.277,144.043,-52.734
-1.078,-1.057,3.320,-2.869,274.719,-59.204
-1.066,-1.205,2.665,-20.081,392.639,-33.447
-0.990,-1.091,1.995,-45.959,474.365,9.583
-0.823,-0.877,1.501,-74.158,515.503,54.321
-0.680,-0.668,1.155,-94.910,527.832,92.041
-0.579,-0.498,0.888,-96.436,532.471,121.460
-0.494,-0.284,0.664,-92.285,538.696,143.066
-0.395,-0.047,0.252,-83.618,540.100,156.372
-0.281,0.151,-0.163,-79.956,543.945,163.147
-0.181,0.279,-0.512,-94.482,525.574,157.349
-0.130,0.372,-0.723,-109.619,474.365,135.437
-0.071,0.444,-0.802,-115.417,395.813,108.521
0.007,0.474,-0.802,-95.276,309.692,80.872
0.038,0.422,-0.710,-66.650,235.901,50.659
0.072,0.360,-0.601,-56.946,180.542,25.085
0.074,0.306,-0.607,-44.312,148.193,11.475
0.068,0.272,-0.742,-31.616,139.832,10.193
0.062,0.277,-0.942,-31.860,137.085,12.512
0.067,0.327,-1.118,-30.029,120.911,10.925
0.071,0.388,-1.259,-21.545,81.543,6.042
0.083,0.415,-1.339,-12.634,24.719,-3.723
0.107,0.415,-1.327,-9.827,-34.424,-19.043
0.116,0.378,-1.222,-7.019,-89.111,-37.842
0.145,0.330,-1.042,-4.211,-132.141,-54.565
0.154,0.286,-0.835,-2.014,-162.231,-64.209
0.147,0.274,-0.677,1.343,-178.467,-63.965
0.149,0.296,-0.574,5.432,-181.458,-57.068
0.104,0.358,-0.484,10.376,-177.734,-47.607
0.081,0.419,-0.395,16.663,-180.359,-39.917
0.060,0.468,-0.213,25.085,-196.289,-37.170
0.060,0.446,-0.002,36.377,-219.238,-44.067
0.085,0.356,0.181,48.828,-234.009,-58.167
0.117,0.219,0.302,57.739,-230.164,-70.984
0.120,0.069,0.380,58.594,-216.370,-77.393
0.119,-0.062,0.462,54.932,-204.041,-75.500
0.015,-0.169,0.523,52.429,-200.439,-66.833
0.085,-0.201,0.562,56.213,-210.815,-53.833
-0.020,-0.289,0.746,60.608,-229.553,-44.861
0.128,-0.399,1.152,53.467,-254.272,-30.334
0.108,-0.254,1.270,67.749,-220.947,-3.235
-0.011,0.080,0.724,98.572,-193.848,-0.427
-0.192,0.159,0.658,104.492,-259.949,-44.983
-0.239,-0.072,1.017,97.229,-356.628,-89.539
-0.197,-0.350,1.481,81.726,-406.433,-104.553
-0.139,-0.549,2.011,47.852,-392.334,-95.764
-0.016,-0.885,2.304,23.315,-318.787,-74.463
-0.105,-0.861,2.226,-6.348,-202.759,-31.921
0.022,-0.435,1.748,-16.479,-95.886,15.747
0.051,-0.134,1.314,-30.640,-40.100,32.043
0.089,0.018,1.036,-42.053,-33.325,29.846
-0.023,0.215,0.951,-36.865,-79.407,21.973
-0.085,0.243,1.352,-26.123,-147.888,7.751
-0.053,0.135,1.794,-15.625,-177.856,-4.883
-0.032,-0.008,1.969,-2.014,-159.119,-12.329
0.013,-0.107,1.924,-1.770,-111.633,-13.672
0.007,-0.145,1.650,0.244,-65.491,-7.629
-0.008,-0.115,1.448,-3.662,-46.387,-0.793
-0.024,-0.100,1.398,-11.780,-49.683,1.282
-0.076,-0.094,1.503,-15.259,-63.110,2.808
-0.107,-0.058,1.653,-13.306,-73.303,6.348
-0.100,-0.023,1.739,-6.104,-70.129,10.071
-0.084,0.013,1.734,-2.197,-55.054,12.146
-0.095,0.056,1.655,-2.563,-35.400,12.451
-0.109,0.098,1.554,-7.141,-18.921,10.803
-0.102,0.136,1.456,-10.315,-7.874,7.935
-0.106,0.166,1.366,-10.498,-0.305,4.822
-0.107,0.172,1.289,-10.559,5.798,0.854
-0.109,0.135,1.215,-7.324,10.681,-4.517
-0.111,0.062,1.137,-0.183,13.916,-9.277
-0.104,-0.006,1.061,7.690,15.503,-10.315
-0.097,-0.048,0.994,13.550,15.808,-8.179
-0.079,-0.065,0.945,15.015,15.808,-4.822
-0.080,-0.080,0.893,14.954,16.479,-2.441
-0.078,-0.088,0.851,14.038,14.587,-0.671
-0.087,-0.072,0.843,11.292,9.521,1.404
-0.087,-0.036,0.871,9.644,3.906,4.028
-0.082,-0.003,0.907,8.423,0.610,4.944
-0.076,0.010,0.921,6.470,1.404,3.540
-0.072,-0.010,0.904,5.005,4.028,0.671
-0.076,-0.045,0.871,3.052,6.226,-1.709
-0.072,-0.057,0.846,1.221,5.493,-1.404
-0.080,-0.047,0.860,0.488,1.648,0.366
-0.086,-0.039,0.913,-0.610,-3.479,1.526
-0.087,-0.038,0.967,-2.380,-6.653,2.014
-0.085,-0.023,0.970,-3.174,-5.859,3.540
-0.085,0.008,0.953,-2.441,-5.371,5.798
-0.083,0.041,0.976,-2.014,-8.179,6.897
-0.086,0.042,1.028,-3.174,-11.108,5.188
-0.095,0.028,1.062,-3.784,-10.681,2.563
-0.098,0.039,1.061,-1.648,-7.507,2.686
-0.092,0.062,1.055,2.991,-5.493,4.211
-0.080,0.060,1.051,5.310,-4.456,3.052
-0.078,0.029,1.038,4.272,-2.502,0.000
-0.085,0.004,1.025,1.038,-0.610,-1.526
-0.079,-0.000,1.019,0.610,-0.549,-1.282
-0.075,0.015,1.028,2.380,-1.404,-0.061

-0.591,-0.022,2.386,-6.104,-2.197,36.865
-0.944,0.067,2.953,-5.615,-27.527,40.039
-1.152,0.180,3.647,-19.897,-17.822,37.659
-1.200,0.097,3.990,-9.766,43.701,28.198
-1.066,-0.085,3.699,8.972,160.828,11.902
-0.965,-0.271,3.080,8.850,291.382,-10.559
-0.875,-0.500,2.450,-18.677,403.870,-33.020
-0.885,-0.683,1.953,-66.895,480.103,-47.363
-0.874,-0.799,1.621,-100.037,514.893,-46.631
-0.801,-0.825,1.431,-97.900,526.489,-25.146
-0.718,-0.670,1.262,-84.351,533.936,15.320
-0.656,-0.471,0.989,-63.538,558.167,61.096
-0.690,-0.284,0.653,-41.443,600.952,100.952
-0.908,-0.120,0.200,-25.818,645.630,129.883
-0.859,-0.090,-0.397,-8.118,680.481,146.545
-0.782,-0.030,-0.919,-21.484,707.092,144.836
-0.755,0.090,-1.335,-44.861,685.425,133.911
-0.515,0.186,-1.630,-21.484,614.868,127.563
-0.206,0.303,-1.793,1.831,505.310,118.347
-0.073,0.500,-1.783,-21.057,355.408,109.924
0.050,0.682,-1.614,-32.654,213.684,99.426
0.122,0.750,-1.347,-24.048,101.929,80.933
0.122,0.714,-1.066,-45.898,25.757,54.504
0.124,0.643,-0.840,-93.750,-15.930,23.315
0.095,0.532,-0.753,-111.145,-36.255,-10.193
0.061,0.378,-0.776,-79.468,-43.640,-42.175
0.091,0.224,-0.880,-37.964,-48.645,-69.275
0.113,0.108,-0.990,-12.695,-60.547,-85.022
0.098,0.022,-1.085,11.353,-79.285,-87.830
0.106,-0.017,-1.170,38.696,-100.342,-80.383
0.087,-0.003,-1.244,60.425,-120.239,-68.237
0.094,0.069,-1.256,77.148,-140.991,-55.786
0.038,0.139,-1.208,91.980,-168.701,-46.387
0.040,0.171,-1.039,100.830,-203.369,-42.358
0.033,0.157,-0.753,86.792,-246.887,-45.776
-0.023,0.170,-0.408,57.556,-298.218,-52.612
0.065,0.134,-0.151,46.753,-347.656,-54.504
0.048,0.131,0.047,46.875,-388.733,-52.673
0.038,0.178,0.253,57.617,-397.461,-49.072
0.158,0.209,0.342,59.875,-396.484,-46.509
0.026,0.066,0.615,44.128,-397.949,-46.570
0.027,-0.007,0.937,22.583,-372.986,-35.278
0.021,0.472,0.559,50.415,-354.126,-33.936
-0.336,0.401,0.530,118.225,-420.471,-96.863
-0.539,-0.027,1.143,68.909,-539.490,-168.762
-0.560,-0.404,1.768,8.240,-601.746,-187.317
-0.549,-0.719,2.371,24.658,-591.553,-161.316
-0.500,-0.835,2.906,42.847,-525.085,-107.727
-0.427,-0.747,3.013,42.908,-391.418,-49.133
-0.326,-0.543,2.619,40.527,-246.033,-9.216
-0.206,-0.383,2.125,33.447,-136.108,6.470
-0.120,-0.302,1.649,5.554,-65.796,7.690
-0.112,-0.255,1.353,-20.874,-37.231,4.761
-0.037,-0.159,1.138,-26.611,-42.847,-2.808
-0.212,-0.268,1.104,-23.132,-80.200,-16.235
-0.194,-0.330,1.471,-39.246,-133.850,-17.029
-0.216,-0.252,1.733,-44.495,-143.127,-1.831
-0.229,-0.143,1.837,-29.541,-129.272,13.733
-0.216,-0.056,1.798,-16.174,-103.210,20.142
-0.202,-0.046,1.678,-5.249,-77.454,18.433
-0.181,-0.083,1.540,-2.380,-59.998,13.672
-0.169,-0.111,1.416,-2.258,-49.744,11.780
-0.181,-0.069,1.365,-7.568,-47.363,15.686
-0.184,0.023,1.396,-14.648,-50.537,21.240
-0.174,0.127,1.461,-19.348,-52.673,23.804
-0.150,0.203,1.488,-19.470,-46.875,21.606
-0.135,0.246,1.456,-19.470,-32.898,14.832
-0.133,0.241,1.387,-20.020,-16.418,5.127
-0.132,0.182,1.309,-18.311,-2.991,-4.700
-0.125,0.097,1.212,-14.038,7.019,-12.207
-0.114,0.026,1.092,-4.761,15.259,-14.221
-0.106,-0.013,0.982,5.432,19.165,-11.475
-0.122,-0.037,0.915,12.329,16.968,-8.179
-0.130,-0.063,0.904,14.648,10.681,-6.287
-0.129,-0.096,0.918,15.625,5.005,-5.310
-0.125,-0.111,0.912,16.235,3.540,-3.113
-0.130,-0.098,0.872,13.977,5.676,-0.305
-0.136,-0.072,0.832,9.216,6.592,1.343
-0.144,-0.069,0.829,4.822,3.601,0.854
-0.147,-0.097,0.873,2.258,-2.686,-1.587
-0.139,-0.123,0.929,-0.732,-7.751,-2.930
-0.134,-0.119,0.942,-0.610,-7.385,-0.916
-0.132,-0.090,0.920,0.305,-4.944,2.563
-0.140,-0.062,0.925,-0.122,-5.737,4.822
-0.151,-0.048,0.980,-1.526,-9.583,4.578
-0.153,-0.041,1.037,-2.136,-11.536,4.395
-0.149,-0.025,1.070,-0.916,-9.644,5.005
-0.140,-0.010,1.048,0.854,-4.822,5.615
-0.139,0.002,1.005,0.305,-0.977,5.310
-0.143,0.001,1.002,-0.671,-1.343,4.211
-0.154,-0.009,1.053,-0.549,-4.761,2.563
-0.151,-0.015,1.106,0.488,-6.470,2.136
-0.145,-0.013,1.107,3.113,-2.747,3.052
-0.139,0.004,1.048,2.563,3.418,3.967
-0.134,0.011,0.996,-0.122,6.775,3.113
-0.138,-0.009,0.982,-1.831,5.249,0.977
-0.136,-0.025,1.000,-3.174,2.075,-0.366
-0.130,-0.018,1.012,-2.808,1.160,0.488
-0.125,-0.007,0.993,-0.732,2.747,1.953
-0.119,-0.001,0.957,-1.770,4.639,1.770

-0.654,-0.068,2.330,6.714,12.512,-4.761
-0.669,-0.113,2.658,-7.263,24.658,-5.859
-0.657,-0.146,2.753,-4.639,70.313,-5.310
-0.595,-0.206,2.644,5.310,128.845,-9.521
-0.491,-0.298,2.432,-7.874,196.899,-20.508
-0.483,-0.380,2.195,-45.532,261.047,-31.677
-0.557,-0.436,2.084,-85.938,303.650,-37.292
-0.629,-0.458,2.084,-101.685,319.214,-34.424
-0.641,-0.471,2.076,-77.759,329.773,-19.958
-0.580,-0.422,1.999,-55.603,356.323,-0.122
-0.583,-0.333,1.860,-42.908,398.865,20.752
-0.704,-0.196,1.695,-36.316,445.557,44.128
-0.757,-0.024,1.532,-37.415,487.366,64.636
-0.752,0.103,1.262,-31.494,526.611,74.707
-0.750,0.140,0.921,-24.658,561.035,73.120
-0.650,0.090,0.512,-37.903,587.463,57.861
-0.547,-0.061,0.028,-60.608,606.934,30.884
-0.488,-0.280,-0.409,-88.867,623.474,2.075
-0.426,-0.439,-0.773,-127.502,627.319,-16.052
-0.301,-0.557,-1.107,-140.991,618.286,-18.433
-0.238,-0.579,-1.405,-137.024,580.505,3.662
-0.325,-0.486,-1.724,-112.793,524.475,46.448
-0.267,-0.251,-1.925,-67.322,469.788,97.534
-0.180,0.083,-2.094,-30.823,378.601,137.573
-0.165,0.429,-2.066,-10.925,250.122,155.701
-0.111,0.661,-1.854,20.752,130.798,143.921
-0.040,0.733,-1.534,54.749,28.931,107.971
-0.003,0.702,-1.218,72.510,-41.931,61.523
-0.005,0.629,-0.991,71.533,-82.703,16.357
0.012,0.549,-0.901,70.740,-104.004,-21.362
0.009,0.474,-0.901,80.688,-116.699,-50.049
-0.010,0.447,-0.932,87.341,-130.981,-66.528
0.007,0.444,-0.933,91.370,-153.809,-73.792
0.044,0.443,-0.862,95.581,-183.044,-79.407
0.026,0.410,-0.734,95.520,-213.135,-87.402
0.042,0.351,-0.594,82.764,-240.356,-95.520
0.065,0.266,-0.473,65.979,-263.794,-102.478
0.067,0.155,-0.387,53.528,-280.457,-108.521
0.022,0.047,-0.279,47.363,-295.532,-109.985
0.047,0.003,-0.115,41.748,-313.477,-101.196
-0.001,0.047,0.066,34.729,-342.102,-83.069
-0.100,0.101,0.274,37.476,-374.695,-62.561
-0.015,0.138,0.418,40.771,-405.762,-52.185
0.106,0.028,0.627,35.156,-420.959,-59.875
-0.092,-0.323,1.052,7.263,-429.260,-67.505
0.143,0.034,0.928,27.771,-392.822,-56.091
-0.145,-0.066,0.589,133.789,-373.962,-103.760
-0.306,-0.346,0.681,87.585,-430.481,-151.184
-0.385,-0.574,1.149,24.780,-491.516,-152.649
-0.315,-0.666,1.642,37.720,-506.958,-121.826
-0.171,-0.712,1.863,33.813,-454.834,-71.838
-0.203,-0.611,2.003,-0.061,-384.277,-15.808
-0.207,-0.488,1.930,-3.723,-298.889,20.752
-0.167,-0.341,1.663,-11.597,-219.910,38.635
-0.234,-0.219,1.480,-14.954,-178.406,38.757
-0.267,-0.049,1.340,-16.724,-175.049,30.090
-0.375,0.151,1.419,-2.808,-201.050,20.142
-0.261,0.193,1.556,16.174,-220.703,2.258
-0.218,0.240,1.585,20.325,-220.093,-19.104
-0.233,0.084,1.539,23.621,-213.074,-54.260
-0.197,-0.414,1.826,8.606,-204.468,-82.886
-0.169,-0.699,1.884,-1.465,-162.170,-74.768
-0.222,-0.742,1.702,0.854,-110.352,-41.870
-0.261,-0.568,1.542,2.441,-81.848,-2.319
-0.268,-0.333,1.510,0.610,-79.346,25.696
-0.284,-0.144,1.641,-0.244,-92.773,34.851
-0.293,-0.042,1.850,-6.165,-102.356,29.907
-0.286,-0.020,2.015,-11.963,-96.130,19.226
-0.281,-0.028,2.072,-18.616,-72.388,7.629
-0.249,-0.070,1.953,-22.705,-35.522,-1.770
-0.222,-0.131,1.682,-29.419,0.122,-9.460
-0.202,-0.188,1.435,-37.354,22.400,-14.099
-0.224,-0.218,1.279,-42.175,28.442,-13.977
-0.231,-0.212,1.221,-37.964,20.630,-7.385
-0.211,-0.144,1.228,-26.062,9.338,3.418
-0.189,-0.028,1.242,-12.878,5.859,14.832
-0.166,0.076,1.192,-1.770,12.024,20.447
-0.148,0.134,1.104,2.808,21.667,18.860
-0.138,0.120,1.003,7.080,30.273,11.719
-0.129,0.062,0.901,7.751,36.377,3.296
-0.137,-0.001,0.799,6.287,38.696,-2.441
-0.151,-0.059,0.743,6.165,35.522,-4.639
-0.152,-0.091,0.713,8.606,27.893,-3.601
-0.159,-0.090,0.698,7.690,20.325,-0.488
-0.178,-0.079,0.713,2.747,13.184,1.404
-0.193,-0.088,0.763,0.427,4.272,1.160
-0.197,-0.109,0.837,0.671,-3.418,0.854
-0.193,-0.115,0.888,1.221,-6.165,2.075
-0.198,-0.087,0.895,1.343,-4.333,5.371
-0.200,-0.052,0.888,-1.038,-2.625,7.568
-0.200,-0.039,0.909,-4.883,-4.211,6.470
-0.197,-0.030,0.955,-8.118,-6.714,4.761
-0.194,-0.008,0.987,-9.216,-7.019,3.296
-0.186,-0.012,1.000,-9.644,-5.737,1.343
-0.185,-0.016,0.995,-8.240,-4.456,1.404
-0.181,-0.001,0.983,-7.935,-3.662,2.686
-0.183,0.019,1.001,-7.751,-5.615,3.540
-0.184,0.022,1.050,-4.089,-9.705,3.418
-0.182,0.017,1.092,-2.930,-10.620,2.319
-0.182,0.007,1.094,-2.930,-6.958,1.160

-0.365,-0.324,2.334,-26.001,34.485,18.066
-0.456,-0.311,2.434,-20.142,61.523,34.058
-0.529,-0.275,2.539,-12.085,86.914,50.598
-0.578,-0.227,2.630,-8.972,116.455,64.514
-0.605,-0.191,2.667,-6.226,154.236,74.768
-0.612,-0.156,2.638,-9.583,200.439,78.552
-0.625,-0.126,2.553,-20.386,249.573,75.500
-0.632,-0.097,2.439,-31.555,291.016,66.650
-0.647,-0.108,2.328,-37.903,323.425,54.138
-0.671,-0.168,2.244,-44.128,355.103,41.443
-0.724,-0.247,2.139,-60.974,389.832,28.992
-0.742,-0.353,1.950,-79.773,437.073,15.198
-0.705,-0.451,1.679,-97.717,500.488,7.324
-0.732,-0.549,1.254,-103.455,570.618,10.437
-0.782,-0.600,0.698,-100.403,633.728,22.461
-0.755,-0.571,0.221,-96.863,682.434,42.236
-0.660,-0.506,-0.247,-79.407,686.401,70.068
-0.584,-0.374,-0.595,-57.739,665.344,100.891
-0.499,-0.227,-0.873,-34.668,621.948,124.451
-0.440,-0.069,-1.115,-19.653,562.683,138.550
-0.420,0.081,-1.277,-14.709,491.699,143.127
