accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-0.545,0.651,0.727,6.104,-57.129,-21.057
-0.548,0.699,0.651,8.057,-52.612,-20.081
-0.539,0.736,0.564,15.259,-49.744,-21.057
-0.548,0.677,0.491,17.334,-48.462,-23.193
-0.544,0.673,0.587,14.832,-55.237,-21.484
-0.557,0.590,0.543,10.132,-49.072,-22.583
-0.560,0.591,0.514,6.531,-48.462,-19.226
-0.546,0.613,0.473,6.409,-47.791,-17.761
-0.543,0.535,0.507,3.845,-49.683,-15.381
-0.539,0.803,0.536,11.658,-49.072,-7.080
-0.550,0.842,0.562,16.174,-48.584,-26.550
-0.570,0.838,0.485,26.123,-43.091,-20.264
-0.550,0.591,0.328,33.386,-45.105,-30.273
-0.549,0.260,0.489,3.479,-54.688,-20.752
-0.523,0.515,0.714,-5.188,-49.438,-4.944
-0.532,0.790,0.615,-7.996,-39.185,1.465
-0.551,0.903,0.508,6.470,-35.950,-5.066
-0.539,0.902,0.462,17.212,-35.828,-10.864
-0.524,0.588,0.461,30.640,-39.246,-25.085
-0.489,0.383,0.774,17.822,-43.823,-15.686
-0.495,0.530,0.825,13.245,-37.659,-5.188
-0.509,0.798,0.608,15.564,-23.987,-0.244
-0.526,0.931,0.652,26.855,-24.780,-7.568
-0.512,0.993,0.592,38.940,-21.545,-14.465
-0.523,0.538,0.525,54.016,-20.020,-35.828
-0.491,0.457,0.699,50.293,-20.386,-25.146
-0.497,0.456,0.672,47.241,-14.893,-16.968
-0.504,0.553,0.650,43.213,-10.498,-12.085
-0.513,0.732,0.431,47.485,-0.977,-9.277
-0.490,0.785,0.611,62.134,-10.498,-16.724
-0.511,0.768,0.407,75.256,-2.808,-21.729
-0.484,0.703,0.398,94.849,-13.245,-29.358
-0.493,0.240,0.622,72.815,-15.503,-32.349
-0.490,0.283,0.741,55.542,-14.465,-6.897
-0.500,0.605,0.631,28.259,-2.502,-0.244
-0.507,0.739,0.660,16.541,-4.395,-0.488
-0.500,0.745,0.591,17.700,0.122,-4.456
-0.477,0.699,0.514,20.203,-2.441,-6.653
-0.452,0.636,0.597,18.738,-7.202,-6.165
-0.451,0.600,0.638,0.061,-6.104,0.061
-0.450,0.738,0.733,-7.446,-3.906,3.113
-0.461,0.779,0.593,-13.733,4.028,1.465
-0.474,0.713,0.529,-8.179,2.319,-3.479
-0.475,0.601,0.619,-5.798,-1.099,-6.287
-0.487,0.618,0.538,-0.977,3.662,-1.648
-0.492,0.599,0.546,-5.005,0.671,-0.732
-0.491,0.605,0.600,-5.249,2.197,0.488

-0.034,1.199,-1.652,-40.588,88.745,-29.297
-0.554,0.818,-3.478,-29.175,29.663,-40.466
-0.803,0.991,-3.571,-58.594,-73.059,-23.499
-1.035,0.932,0.058,-121.948,-351.135,-10.071
-0.847,0.824,2.319,-54.199,-350.342,-28.564
-0.287,-0.134,4.000,-27.161,-382.935,-65.308
-0.369,-1.145,1.999,34.851,64.819,-55.664
-0.703,1.594,-3.667,-42.847,150.635,113.281
-0.668,2.170,-2.124,-105.286,-89.844,78.247
-0.434,1.685,0.449,-84.961,-212.463,7.629
-0.343,0.877,1.032,-5.432,-165.100,-36.987
-0.353,0.712,0.935,12.695,-142.151,-38.696
-0.467,0.543,0.525,1.526,-116.272,-29.968
-0.552,1.002,0.568,-24.841,-122.559,-7.996
-0.574,1.171,0.521,-19.592,-127.075,-18.311
-0.537,1.090,0.716,-6.714,-137.329,-29.053
-0.508,0.932,0.547,13.794,-125.916,-41.687
-0.546,0.775,0.731,9.460,-137.390,-45.837
-0.567,0.651,0.924,5.127,-142.761,-45.776
-0.587,0.723,1.084,-3.479,-132.446,-31.738
-0.628,0.955,0.839,2.075,-116.211,-26.123
-0.653,0.995,0.745,9.216,-116.211,-36.682
-0.682,0.919,0.680,17.151,-121.765,-42.603
-0.667,0.632,0.982,15.808,-129.028,-54.077
-0.607,0.487,0.967,10.864,-118.225,-51.453
-0.603,0.505,0.915,7.324,-113.159,-46.814
-0.612,0.642,0.718,14.771,-109.741,-39.124
-0.630,0.859,0.894,22.156,-117.310,-37.109
-0.638,0.942,0.755,28.931,-110.596,-41.809
-0.649,0.612,0.925,21.912,-116.821,-61.035
-0.631,0.476,0.966,13.855,-109.375,-59.509
-0.630,0.414,0.937,7.812,-105.164,-57.129
-0.616,0.583,0.809,9.766,-99.121,-45.349
-0.609,0.665,0.735,22.339,-100.891,-45.166
-0.599,0.664,0.906,24.780,-106.140,-48.828
-0.595,0.597,0.987,20.264,-104.614,-50.903
-0.589,0.646,1.025,16.663,-97.229,-49.072
-0.604,0.685,0.957,17.822,-88.684,-51.208
-0.603,0.671,0.828,28.442,-82.581,-57.434
-0.594,0.499,0.745,28.442,-85.754,-60.059
-0.571,0.292,0.880,11.169,-88.501,-54.810
-0.553,0.330,0.927,5.188,-82.092,-39.307
-0.544,0.548,0.854,5.615,-79.712,-34.790
-0.548,0.783,0.818,14.587,-77.637,-34.668
-0.549,0.831,0.761,38.452,-75.378,-48.523
-0.541,0.713,0.670,51.270,-73.975,-73.975
-0.528,0.164,0.865,38.269,-78.674,-66.223
-0.510,0.216,0.765,14.709,-67.322,-41.687
-0.510,0.430,0.706,6.104,-66.162,-29.480
-0.503,0.750,0.699,5.005,-68.909,-23.499
-0.504,0.725,0.741,18.555,-69.519,-36.438
-0.506,0.632,0.745,23.071,-68.054,-41.992
-0.489,0.677,0.716,25.818,-64.819,-40.161
-0.477,0.521,0.729,10.681,-63.904,-43.274
-0.471,0.502,0.762,0.916,-64.148,-40.100
-0.480,0.575,0.850,-6.714,-62.683,-31.494
-0.494,0.695,0.718,-4.211,-52.856,-27.344
-0.501,0.712,0.685,-2.075,-52.612,-28.198
-0.518,0.645,0.636,1.038,-52.856,-32.593
-0.482,0.601,0.562,4.700,-53.894,-33.875
-0.460,0.504,0.566,3.235,-55.237,-34.790
-0.458,0.313,0.649,-8.545,-54.321,-26.611
-0.446,0.614,0.762,-4.883,-56.519,-9.277
-0.449,0.675,0.760,11.658,-51.392,-13.367
-0.430,0.719,0.720,16.724,-47.852,-16.174
-0.433,0.749,0.773,15.076,-46.448,-21.545
-0.439,0.675,0.791,10.803,-38.635,-28.381
-0.426,0.638,0.734,12.695,-34.607,-29.602
-0.419,0.520,0.754,21.667,-35.400,-31.494
-0.407,0.445,0.787,29.907,-31.860,-24.780
-0.395,0.505,0.772,30.334,-28.748,-18.494
-0.382,0.539,0.827,21.912,-26.245,-13.611
-0.403,0.610,0.715,13.123,-17.273,-9.094
-0.398,0.698,0.699,9.460,-19.104,-8.972
-0.401,0.722,0.719,7.507,-15.503,-12.878
-0.395,0.602,0.730,11.780,-13.306,-17.822
-0.393,0.565,0.679,13.306,-10.498,-15.381
-0.396,0.495,0.723,11.108,-11.780,-12.329
-0.396,0.653,0.693,8.545,-7.935,-3.540
-0.397,0.681,0.718,7.019,-7.874,-4.883
-0.392,0.680,0.644,9.338,-2.502,-5.859
-0.394,0.607,0.576,12.878,-1.587,-8.240
-0.389,0.576,0.642,10.620,-3.357,-4.883
-0.392,0.605,0.598,10.315,-0.916,-2.502
-0.383,0.629,0.686,6.226,-2.747,-0.549
-0.376,0.692,0.582,3.113,1.587,1.648
-0.374,0.693,0.584,0.732,0.732,1.648
-0.373,0.692,0.586,-2.380,0.977,1.892
-0.376,0.751,0.607,-2.502,1.770,3.174
-0.379,0.789,0.603,-0.732,2.930,2.136
-0.398,0.726,0.502,1.892,6.226,-2.136
-0.398,0.675,0.567,-0.244,1.953,-2.441
-0.403,0.631,0.542,0.793,3.723,-2.014
-0.401,0.648,0.494,-2.075,4.089,2.502
-0.397,0.701,0.489,-6.104,1.587,5.981
-0.392,0.760,0.571,-7.507,0.977,5.798
-0.391,0.798,0.536,-5.554,4.211,3.296
-0.391,0.776,0.534,-3.174,4.761,-0.671
-0.399,0.725,0.469,1.648,5.554,-1.770
-0.402,0.638,0.569,0.366,1.587,-2.075

-0.497,1.579,-0.916,-75.378,-91.431,-4.272
-0.598,1.529,-0.856,-70.862,-112.732,-16.052
-0.709,1.548,-0.602,-51.758,-146.118,-32.593
-0.803,1.384,-0.402,-37.537,-157.593,-57.983
-0.823,1.184,-0.164,-36.438,-162.720,-82.031
-0.908,0.461,-0.268,-33.752,-158.264,-84.839
-0.995,0.350,-0.375,-39.917,-163.757,-57.678
-1.078,0.500,-0.234,-49.622,-180.420,-29.297
-1.110,0.813,-0.079,-50.293,-189.941,-14.465
-1.146,1.312,0.218,-36.255,-204.102,-15.198
-1.207,1.010,0.684,-17.029,-220.825,-49.561
-1.224,0.792,1.221,-7.935,-224.548,-60.486
-1.235,0.688,1.219,-5.371,-207.886,-63.782
-1.255,0.549,1.137,-6.653,-194.092,-66.162
-1.279,0.611,1.057,-11.108,-187.195,-60.181
-1.274,0.630,1.013,-11.414,-193.665,-63.904
-1.195,0.619,1.390,-2.991,-196.594,-64.087
-1.126,0.561,1.527,22.095,-186.646,-72.632
-1.089,0.336,1.176,46.875,-162.842,-79.834
-1.067,0.230,1.185,46.814,-163.574,-79.285
-1.031,0.364,0.944,47.791,-155.273,-67.810
-1.019,0.242,1.039,36.682,-159.363,-62.073
-0.971,0.336,0.988,27.161,-153.381,-58.289
-0.926,0.486,0.934,22.888,-149.658,-49.316
-0.942,0.626,0.960,28.992,-150.391,-46.143
-0.898,0.804,1.189,45.227,-153.381,-54.260
-0.916,0.628,1.227,49.805,-143.250,-73.975
-0.884,0.445,1.241,48.279,-134.338,-70.251
-0.861,0.372,1.285,40.649,-127.136,-67.322
-0.834,0.469,1.264,41.931,-122.498,-63.660
-0.795,0.345,1.183,42.236,-111.938,-65.613
-0.746,0.527,1.028,51.270,-103.516,-58.777
-0.718,0.612,1.085,58.289,-105.713,-60.547
-0.688,0.280,0.978,62.012,-98.816,-77.026
-0.683,-0.047,1.226,44.495,-104.614,-66.467
-0.590,0.216,1.333,23.437,-89.355,-48.950
-0.557,0.391,1.178,19.470,-74.768,-41.321
-0.599,0.587,1.037,20.569,-74.219,-38.635
-0.562,0.651,1.184,35.461,-76.843,-47.913
-0.532,0.699,1.041,56.885,-69.336,-52.795
-0.512,0.077,1.202,52.124,-70.007,-68.176
-0.492,0.033,1.208,31.738,-53.528,-46.265
-0.471,0.151,1.226,20.752,-49.255,-33.813
-0.463,0.454,1.027,13.306,-36.743,-20.935
-0.456,0.501,1.023,10.864,-36.682,-22.034
-0.451,0.569,0.861,23.376,-30.457,-26.428
-0.449,0.632,0.805,34.729,-30.823,-30.518
-0.436,0.390,0.763,43.762,-31.616,-41.809
-0.420,0.076,0.909,26.978,-33.752,-37.903
-0.414,0.056,1.050,13.733,-32.471,-27.893
-0.405,0.398,0.964,10.193,-17.090,-5.432
-0.413,0.500,0.931,15.808,-14.709,-3.662
-0.425,0.578,0.883,33.203,-11.719,-7.324
-0.435,0.551,0.742,45.288,-7.202,-13.184
-0.421,0.538,0.705,47.241,-7.568,-14.648
-0.398,0.490,0.638,43.823,-9.705,-16.541
-0.409,0.327,0.755,18.799,-15.442,-11.902
-0.389,0.433,0.950,7.812,-11.353,-2.380
-0.379,0.608,0.930,1.404,-1.282,1.465
-0.389,0.669,0.818,3.784,4.395,0.305
-0.400,0.615,0.691,12.451,5.493,-5.737
-0.399,0.597,0.611,15.320,6.104,-6.592
-0.405,0.566,0.659,12.085,0.671,-6.348
-0.408,0.547,0.715,8.545,-0.549,-6.165
-0.410,0.510,0.691,1.465,1.831,-3.723
-0.403,0.509,0.744,-2.625,0.916,0.793
-0.399,0.628,0.684,-5.615,6.653,2.686
-0.399,0.643,0.686,0.122,5.127,0.183
-0.407,0.634,0.621,3.906,7.019,-0.854
-0.419,0.582,0.643,2.930,3.967,-2.502
-0.410,0.567,0.645,-2.136,6.897,-0.977
-0.426,0.560,0.586,-3.235,9.033,-0.183
-0.420,0.565,0.617,-5.554,5.981,1.282
-0.423,0.614,0.493,-2.441,6.714,3.235
-0.412,0.626,0.616,-1.953,0.671,1.648
-0.415,0.624,0.548,3.479,3.296,0.366
-0.407,0.590,0.615,3.418,0.305,-0.244
-0.406,0.520,0.649,-1.038,2.319,0.305
-0.411,0.553,0.600,-2.380,4.517,2.747
-0.405,0.617,0.713,-6.653,1.526,5.188
-0.412,0.645,0.570,-5.859,7.446,4.517
-0.416,0.627,0.574,-3.418,4.761,3.113
-0.428,0.605,0.501,1.404,3.418,2.930
-0.420,0.629,0.588,-0.610,-0.732,2.991
-0.418,0.588,0.705,-2.563,-0.061,2.075
-0.423,0.555,0.658,-0.427,3.479,2.808
-0.415,0.575,0.704,0.305,3.662,5.249
-0.413,0.586,0.698,0.854,5.615,5.981
-0.426,0.628,0.549,4.700,9.705,6.165
-0.420,0.609,0.601,4.211,5.981,4.883
-0.430,0.613,0.452,2.808,7.446,5.188
-0.415,0.561,0.642,-2.258,-2.197,5.310
-0.409,0.613,0.637,0.549,0.610,8.240
-0.405,0.658,0.670,1.099,0.366,6.531
-0.412,0.667,0.616,1.648,2.869,4.822
-0.425,0.685,0.578,0.000,2.136,2.991
-0.430,0.623,0.664,-1.282,-0.977,1.648
-0.426,0.551,0.661,-1.343,1.709,2.380
-0.418,0.556,0.682,-0.916,1.648,3.723
-0.414,0.618,0.658,0.427,2.991,7.202

-1.085,0.823,1.013,-57.983,-180.969,-51.636
-1.072,0.968,1.071,-42.847,-179.626,-51.331
-1.026,0.866,1.036,2.808,-172.607,-72.998
-1.051,0.537,0.937,14.221,-169.434,-85.510
-1.059,0.527,0.965,0.549,-170.166,-79.956
-1.053,0.488,1.020,-4.944,-170.532,-79.651
-0.974,0.381,1.164,-2.686,-167.908,-77.637
-0.928,0.391,1.000,10.010,-158.997,-72.327
-0.919,0.316,1.173,5.249,-160.522,-67.139
-0.893,0.498,1.360,5.737,-153.809,-57.312
-0.867,0.598,1.327,13.855,-145.020,-56.213
-0.789,0.665,1.134,33.447,-131.836,-63.782
-0.815,0.094,1.001,21.179,-124.146,-74.402
-0.728,0.388,1.213,14.832,-126.038,-50.598
-0.702,0.561,1.114,40.283,-115.967,-50.659
-0.696,0.508,0.964,68.054,-109.497,-57.007
-0.679,0.511,0.803,72.144,-105.652,-60.730
-0.612,0.361,0.993,48.889,-113.647,-59.509
-0.606,0.407,1.182,24.048,-108.154,-52.124
-0.574,0.536,1.352,16.907,-97.534,-45.898
-0.549,0.623,1.056,21.973,-75.317,-46.753
-0.542,0.594,0.826,32.654,-72.998,-49.927
-0.522,0.432,0.674,35.217,-74.707,-52.979
-0.534,0.311,0.926,23.315,-83.557,-52.124
-0.510,0.460,1.038,7.385,-72.083,-37.415
-0.483,0.558,0.850,-2.014,-58.167,-34.241
-0.483,0.608,0.595,-0.671,-55.969,-33.936
-0.461,0.605,0.640,10.620,-64.209,-36.316
-0.451,0.493,0.786,26.428,-68.848,-39.795
-0.451,0.354,0.943,27.466,-65.125,-34.973
-0.439,0.514,0.919,24.353,-58.899,-23.437
-0.427,0.597,0.924,16.907,-51.453,-24.658
-0.424,0.626,0.754,17.883,-41.382,-26.245
-0.415,0.401,0.897,22.217,-43.030,-29.785
-0.423,0.503,0.698,31.433,-35.583,-21.118
-0.424,0.474,0.809,33.997,-37.964,-18.799
-0.415,0.492,0.855,35.156,-36.560,-16.357
-0.403,0.527,0.815,35.461,-28.687,-14.893
-0.372,0.482,0.862,29.419,-26.611,-15.930
-0.375,0.395,0.829,17.334,-18.066,-12.817
-0.377,0.603,0.675,8.301,-12.634,-3.540
-0.386,0.552,0.757,3.662,-15.686,-5.493
-0.384,0.560,0.863,1.770,-13.733,-2.625
-0.369,0.633,0.834,3.296,-9.399,-0.916
-0.365,0.666,0.708,8.911,-2.869,-2.441
-0.379,0.592,0.787,7.507,-6.958,-3.601
-0.374,0.650,0.789,4.700,-0.183,0.000
-0.385,0.687,0.750,5.005,2.136,0.610
-0.402,0.704,0.668,7.385,4.700,-0.793
-0.401,0.667,0.676,7.874,4.517,-2.075
-0.404,0.642,0.592,6.714,6.958,-2.014
-0.400,0.626,0.610,4.028,5.676,-0.427
-0.409,0.631,0.505,-14.038,4.883,1.953
-0.391,0.665,0.656,-5.554,0.671,3.967
-0.382,0.715,0.631,-3.784,5.737,4.089
-0.390,0.695,0.594,-1.282,8.118,1.648
-0.395,0.680,0.561,0.366,8.789,0.977
-0.399,0.668,0.514,0.305,7.568,1.099
-0.399,0.661,0.551,0.183,6.714,1.587
-0.397,0.657,0.532,0.854,6.897,2.014
-0.394,0.674,0.507,4.150,7.446,2.625
-0.394,0.689,0.517,5.798,4.944,2.502
-0.388,0.697,0.523,5.066,4.456,2.319
-0.397,0.648,0.528,1.160,4.944,1.221
-0.400,0.679,0.564,1.221,3.418,3.174
-0.397,0.692,0.589,1.831,3.296,3.113
-0.400,0.698,0.491,3.235,6.531,2.014
-0.398,0.667,0.501,1.953,3.174,1.831
-0.396,0.698,0.530,1.282,1.526,2.869
-0.396,0.682,0.574,0.793,0.671,2.319
-0.396,0.686,0.549,0.916,2.869,3.113
-0.397,0.708,0.578,0.488,1.160,3.662
-0.399,0.700,0.548,1.648,3.052,2.502
-0.394,0.699,0.581,1.465,1.892,2.136
-0.398,0.715,0.504,2.502,3.845,2.014
-0.396,0.711,0.535,1.404,0.671,0.977
-0.393,0.716,0.536,0.977,0.793,1.160
-0.392,0.727,0.551,1.892,0.183,0.916
-0.391,0.694,0.605,2.502,0.000,-0.244
-0.393,0.701,0.582,3.845,1.343,0.305
-0.393,0.695,0.604,3.723,1.038,-0.061
-0.396,0.700,0.570,3.601,2.991,0.488
-0.397,0.717,0.514,2.991,2.014,0.244
-0.401,0.711,0.556,2.075,-0.183,-0.061
-0.399,0.706,0.572,1.587,0.305,-0.305
-0.396,0.673,0.614,1.404,-0.183,-0.793
-0.389,0.683,0.604,2.686,0.732,-0.977
-0.393,0.705,0.543,5.432,1.892,-1.160
-0.402,0.649,0.556,3.784,0.610,-2.563
-0.399,0.638,0.564,2.136,0.854,-1.831
-0.401,0.647,0.578,-0.488,0.488,0.000
-0.398,0.699,0.551,-0.916,0.244,1.343
-0.398,0.700,0.569,-1.038,-0.549,0.366
-0.391,0.717,0.580,-0.244,-0.244,-0.183
-0.393,0.696,0.544,2.136,0.000,-1.831
-0.392,0.674,0.590,2.563,-1.831,-2.380
-0.389,0.650,0.630,3.479,-0.671,-2.380
-0.392,0.632,0.582,2.258,1.343,-1.099
-0.391,0.671,0.556,0.610,0.427,0.977
-0.390,0.692,0.568,-0.366,-0.366,1.587

-1.034,1.227,0.505,-41.199,-178.284,-50.232
-1.091,1.105,0.619,-26.794,-182.068,-63.477
-1.154,0.785,0.643,-18.616,-178.894,-80.139
-1.185,0.578,0.664,-27.649,-178.162,-84.656
-1.175,0.203,0.789,-34.302,-184.387,-85.510
-1.145,0.067,0.884,-37.415,-185.608,-78.247
-1.089,0.253,0.865,-31.494,-180.542,-48.340
-1.097,0.843,0.918,-5.371,-183.899,-33.630
-1.083,0.880,1.045,24.963,-184.509,-58.044
-1.063,0.604,1.097,31.433,-177.551,-71.289
-1.030,0.254,1.268,18.127,-171.326,-72.449
-0.981,0.547,1.035,16.785,-150.574,-53.772
-0.993,0.576,0.941,18.555,-147.644,-54.199
-0.993,0.544,0.947,23.560,-149.963,-55.908
-0.920,0.674,0.857,37.170,-148.743,-54.504
-0.915,0.438,0.963,36.316,-151.672,-62.012
-0.842,0.428,1.245,21.912,-151.367,-50.415
-0.812,0.524,1.445,-3.357,-140.076,-40.588
-0.806,0.893,1.146,-5.920,-113.831,-34.485
-0.763,0.950,1.137,1.770,-113.831,-41.809
-0.715,0.846,0.877,35.828,-106.384,-62.012
-0.701,0.081,1.302,42.175,-116.455,-75.684
-0.653,0.287,1.166,40.283,-91.492,-39.368
-0.623,0.690,1.095,30.273,-91.736,-39.368
-0.614,0.810,0.887,31.799,-78.613,-45.227
-0.617,0.667,0.820,45.837,-79.102,-59.265
-0.593,0.542,0.767,56.030,-78.064,-64.514
-0.562,0.296,0.743,68.420,-79.224,-67.383
-0.512,0.359,0.842,52.734,-79.041,-51.941
-0.497,0.380,0.928,39.124,-77.515,-46.814
-0.493,0.349,1.045,11.841,-69.092,-39.185
-0.487,0.620,0.932,2.563,-59.204,-28.931
-0.464,0.618,1.014,11.353,-56.580,-34.668
-0.467,0.579,0.956,23.804,-34.973,-41.321
-0.452,0.462,0.926,46.021,-47.058,-42.847
-0.449,0.317,0.924,56.641,-39.551,-40.955
-0.432,0.343,0.834,54.077,-34.241,-30.701
-0.407,0.382,0.820,43.701,-32.654,-27.649
-0.398,0.391,0.866,20.203,-29.968,-21.545
-0.394,0.378,0.859,12.756,-23.987,-17.273
-0.397,0.357,0.708,14.526,-18.677,-14.771
-0.382,0.517,0.752,19.592,-24.902,-5.676
-0.381,0.580,0.720,28.625,-25.574,-5.737
-0.367,0.575,0.886,29.541,-30.457,-7.202
-0.360,0.545,0.904,27.161,-18.311,-8.606
-0.341,0.548,0.859,13.916,-11.047,-5.920
-0.344,0.560,0.830,10.803,-7.507,-4.272
-0.351,0.573,0.773,7.202,-2.869,-0.977
-0.355,0.692,0.788,9.644,-1.709,1.221
-0.362,0.681,0.717,12.085,1.465,-0.427
-0.372,0.670,0.751,14.648,-0.366,-1.099
-0.380,0.654,0.676,13.916,4.211,-2.014
-0.382,0.617,0.651,10.010,5.615,-0.610
-0.374,0.644,0.604,0.244,5.981,1.099
-0.381,0.671,0.581,-4.883,5.615,3.357
-0.381,0.698,0.612,-4.639,3.479,3.967
-0.372,0.730,0.656,-2.808,4.883,3.479
-0.379,0.740,0.548,1.587,8.850,0.916
-0.385,0.701,0.542,2.869,7.263,-0.916
-0.392,0.660,0.562,2.258,5.493,-0.427
-0.397,0.675,0.538,0.244,5.737,1.770
-0.383,0.694,0.590,-0.488,4.028,2.747
-0.378,0.738,0.528,-0.427,7.263,2.747
-0.379,0.711,0.549,-0.427,4.456,0.366
-0.380,0.698,0.561,0.305,5.127,0.000
-0.387,0.687,0.523,2.930,5.737,-0.488
-0.385,0.682,0.549,4.822,3.601,0.427
-0.380,0.706,0.537,5.981,4.150,1.160
-0.384,0.706,0.550,3.906,4.456,-0.061
-0.383,0.707,0.546,1.587,3.967,-0.183
-0.378,0.695,0.576,1.038,3.113,-0.549
-0.383,0.661,0.549,3.113,4.944,-1.038
-0.389,0.648,0.522,4.089,4.333,0.122
-0.386,0.655,0.527,3.906,3.540,0.977
-0.385,0.688,0.531,2.319,2.991,2.197
-0.383,0.694,0.533,1.587,2.991,1.587
-0.385,0.714,0.525,0.183,2.808,1.099
-0.383,0.710,0.548,0.610,0.977,0.000
-0.380,0.718,0.553,1.038,1.038,-0.610
-0.383,0.691,0.571,2.136,0.854,-1.221
-0.385,0.649,0.584,2.869,1.404,-1.099
-0.391,0.659,0.535,2.197,2.075,0.549
-0.385,0.688,0.588,1.526,0.000,1.160
-0.386,0.709,0.542,0.916,2.502,0.793
-0.381,0.712,0.564,1.099,0.488,0.244
-0.379,0.722,0.538,1.892,1.282,-0.305
-0.382,0.687,0.569,2.319,-0.549,-1.648
-0.386,0.657,0.587,1.892,-0.610,-1.465
-0.383,0.634,0.608,1.526,-0.671,-1.343
-0.379,0.652,0.574,0.549,1.587,0.366
-0.379,0.653,0.574,-3.357,0.427,1.709
-0.379,0.664,0.602,-6.226,-0.122,2.625
-0.379,0.743,0.573,-5.188,1.709,3.296
-0.377,0.757,0.579,2.197,0.000,-0.366
-0.386,0.704,0.530,4.578,0.977,-2.319
-0.384,0.644,0.610,2.686,-2.625,-2.136
-0.383,0.665,0.578,1.343,0.610,0.122
-0.382,0.689,0.593,0.061,0.244,0.671
-0.373,0.710,0.604,0.061,0.793,0.549
-0.375,0.717,0.547,2.380,1.343,-0.305

-0.763,1.293,-3.999,-35.522,125.610,26.489
-1.262,1.448,-4.000,-77.820,53.894,24.292
-2.027,1.926,-2.911,-190.125,-323.853,17.395
-2.149,1.767,-0.840,-205.322,-429.932,-5.493
-1.082,0.579,4.000,-98.816,-576.111,-92.957
-0.974,-1.609,0.241,97.900,56.213,-178.711
-1.235,0.356,-4.000,45.349,253.784,-29.480
-1.477,3.717,-0.741,-139.587,-395.569,227.600
-1.297,2.360,1.929,-82.520,-325.378,-20.813
-1.258,1.095,1.417,3.723,-209.412,-72.388
-1.317,0.562,0.574,-1.892,-163.635,-79.102
-1.450,1.083,0.231,-39.246,-183.105,-36.499
-1.363,0.954,1.280,-61.096,-221.130,-39.429
-1.347,0.878,1.377,-58.472,-206.055,-32.532
-1.403,1.332,0.903,-17.761,-178.650,-31.433
-1.416,0.994,1.033,20.630,-204.468,-60.486
-1.362,0.682,1.359,25.574,-214.722,-71.533
-1.262,0.273,1.674,9.155,-199.219,-68.665
-1.183,0.543,1.016,3.235,-162.415,-48.279
-1.166,0.629,0.964,12.878,-168.884,-44.006
-1.147,0.768,0.967,29.602,-168.762,-46.753
-1.113,0.952,1.025,78.796,-170.715,-60.181
-1.082,0.320,1.434,78.308,-170.593,-86.975
-1.049,0.329,1.372,65.491,-156.189,-81.299
-1.000,0.148,1.363,5.615,-137.939,-69.519
-0.922,0.476,1.138,-11.536,-122.253,-46.570
-0.908,0.767,1.024,21.301,-121.155,-45.227
-0.871,0.806,0.961,49.072,-120.605,-52.917
-0.851,0.570,0.980,78.918,-119.568,-73.486
-0.790,0.262,1.089,72.754,-115.417,-78.491
-0.763,0.169,1.147,60.669,-95.459,-64.941
-0.726,0.375,1.073,49.622,-98.206,-57.312
-0.704,0.603,0.916,55.176,-91.858,-52.490
-0.694,0.694,0.897,68.665,-90.393,-59.570
-0.698,0.663,0.736,73.669,-89.172,-70.068
-0.657,0.205,0.859,66.650,-90.698,-81.177
-0.634,0.086,0.928,44.617,-85.205,-66.040
-0.611,0.245,0.907,35.645,-75.806,-45.349
-0.589,0.512,0.782,26.062,-73.914,-42.603
-0.591,0.678,0.680,35.034,-70.374,-44.739
-0.578,0.582,0.667,47.607,-70.557,-56.213
-0.583,0.533,0.759,53.406,-72.998,-59.326
-0.561,0.408,0.695,58.044,-67.749,-60.303
-0.529,0.394,0.811,55.237,-69.519,-54.626
-0.508,0.390,0.861,58.044,-63.354,-49.622
-0.502,0.516,0.772,63.904,-60.852,-47.058
-0.497,0.302,0.901,64.575,-62.927,-51.941
-0.469,0.227,0.991,49.194,-57.007,-43.030
-0.435,0.253,1.097,35.278,-54.077,-37.048
-0.418,0.158,1.057,7.812,-41.199,-29.053
-0.400,0.237,1.116,-22.217,-32.593,-12.390
-0.402,0.365,1.057,-27.466,-23.560,-2.869
-0.385,0.500,1.036,-21.606,-22.095,-2.869
-0.385,0.527,1.008,-1.770,-16.724,-8.240
-0.377,0.488,0.939,10.193,-11.658,-10.681
-0.373,0.541,0.929,15.503,-6.897,-9.338
-0.387,0.467,0.822,13.306,-0.549,-8.423
-0.388,0.488,0.834,6.470,2.869,-1.770
-0.397,0.532,0.743,3.967,4.639,0.122
-0.398,0.642,0.685,3.235,6.592,3.845
-0.407,0.675,0.614,6.165,6.958,2.136
-0.412,0.663,0.614,7.385,6.409,1.038
-0.415,0.651,0.625,5.981,6.348,0.610
-0.414,0.638,0.586,3.052,9.277,0.366
-0.418,0.641,0.449,3.052,11.169,2.014
-0.415,0.674,0.487,2.869,7.385,3.113
-0.414,0.666,0.500,3.906,6.226,2.075
-0.408,0.624,0.518,5.005,4.822,2.380
-0.405,0.693,0.487,5.615,4.578,4.944
-0.405,0.709,0.506,2.869,2.686,3.296
-0.403,0.698,0.522,2.075,2.930,2.136
-0.398,0.651,0.557,-0.793,2.014,1.404
-0.404,0.649,0.503,-0.183,3.784,3.052
-0.396,0.701,0.601,-0.122,-0.122,4.517
-0.395,0.689,0.657,0.122,0.732,2.563
