accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-1.636,-1.118,0.145,142.578,-616.394,282.288
-1.690,-1.001,0.314,118.652,-646.667,300.171
-1.710,-0.885,0.445,103.577,-656.799,308.533
-1.693,-0.779,0.582,89.600,-659.790,307.373
-1.586,-0.680,0.710,82.092,-650.146,296.692
-1.468,-0.571,0.827,85.999,-628.357,279.907
-1.246,-0.461,0.953,113.770,-590.149,255.920
-1.000,-0.395,1.024,173.096,-540.344,218.994
-0.870,-0.387,1.057,222.656,-474.426,164.124
-0.747,-0.413,1.089,211.731,-383.545,105.835
-0.568,-0.463,1.138,143.799,-289.856,58.228
-0.472,-0.500,1.166,63.232,-189.331,18.494
-0.468,-0.555,1.118,1.648,-82.214,-16.602
-0.503,-0.615,0.998,-54.199,19.653,-48.340
-0.550,-0.657,0.850,-116.516,109.802,-74.280
-0.604,-0.672,0.695,-174.744,187.561,-94.849
-0.671,-0.674,0.553,-220.093,249.146,-117.432
-0.741,-0.697,0.446,-239.624,291.077,-140.747
-0.798,-0.748,0.345,-228.455,315.613,-164.124
-0.838,-0.809,0.249,-198.242,325.195,-183.411
-0.856,-0.877,0.163,-167.664,323.242,-195.862
-0.866,-0.944,0.087,-146.851,311.218,-199.341
-0.877,-1.006,0.023,-135.864,293.823,-194.824
-0.895,-1.061,-0.021,-134.155,272.217,-183.411
-0.925,-1.110,-0.044,-139.587,245.361,-167.297
-0.955,-1.163,-0.047,-145.081,213.562,-148.437
-1.007,-1.216,-0.040,-145.386,180.847,-126.953
-1.039,-1.262,-0.028,-140.686,151.367,-102.295
-1.071,-1.305,-0.021,-127.319,125.000,-74.463
-1.107,-1.337,-0.011,-107.117,99.487,-42.847
-1.084,-1.362,-0.005,-83.618,68.176,-5.127
-1.070,-1.387,-0.013,-56.580,32.043,36.377
-1.164,-1.419,-0.029,-33.569,-0.244,77.209
-1.308,-1.451,-0.035,-31.799,-27.405,114.136
-1.440,-1.476,-0.019,-49.683,-52.124,148.193
-1.587,-1.488,0.020,-71.167,-76.660,182.739
-1.745,-1.504,0.076,-79.346,-106.384,218.567
-1.685,-1.526,0.122,-70.862,-144.592,255.127
-1.577,-1.529,0.176,-49.744,-191.589,302.307
-1.492,-1.495,0.233,-20.447,-240.234,363.220
-1.465,-1.397,0.294,9.888,-283.997,432.983
-1.484,-1.275,0.340,34.607,-322.144,505.066
-1.492,-1.135,0.385,37.964,-352.478,575.562
-1.562,-0.956,0.445,14.954,-373.840,643.555
-1.636,-0.750,0.501,-14.771,-385.193,706.055
-1.617,-0.559,0.530,-34.302,-383.240,755.249
-1.543,-0.359,0.540,-45.410,-368.103,787.170
-1.457,-0.144,0.543,-51.392,-345.337,802.856
-1.365,0.066,0.533,-51.208,-323.242,806.824
-1.245,0.272,0.516,-48.950,-303.894,799.011
-1.062,0.474,0.505,-49.438,-287.476,775.513
-0.883,0.646,0.506,-49.927,-277.771,736.572
-0.667,0.835,0.533,-41.016,-273.987,675.598
-0.395,1.013,0.582,-7.751,-276.428,591.797
-0.199,1.127,0.638,44.556,-282.776,494.202
-0.002,1.174,0.718,98.206,-284.729,375.488
0.130,1.131,0.817,139.526,-283.508,246.765
0.198,0.988,0.940,162.903,-272.461,114.563
0.169,0.759,1.038,168.091,-250.793,-13.062
0.142,0.495,1.122,156.311,-219.604,-128.296
0.097,0.231,1.128,129.822,-180.603,-226.501
0.027,0.009,1.110,72.876,-138.794,-308.594
-0.088,-0.165,1.094,-4.761,-100.891,-376.038
-0.135,-0.307,1.086,-73.425,-67.932,-425.476
-0.233,-0.468,1.065,-109.070,-41.260,-460.876
-0.301,-0.610,1.056,-118.103,-16.052,-484.070
-0.374,-0.760,1.023,-106.445,10.620,-494.263
-0.437,-0.907,0.985,-93.933,34.424,-494.080
-0.483,-1.037,0.951,-91.675,54.749,-488.037
-0.518,-1.154,0.927,-95.154,72.144,-475.891
-0.546,-1.254,0.904,-98.022,85.449,-454.407
-0.563,-1.343,0.881,-90.759,95.398,-423.157
-0.553,-1.428,0.849,-73.242,102.905,-382.385
-0.530,-1.502,0.810,-55.237,106.201,-332.397
-0.481,-1.545,0.780,-47.302,106.689,-273.376

-0.371,-1.526,0.738,-42.053,105.042,-138.611
-0.353,-1.447,0.708,-25.452,102.356,-69.458
-0.301,-1.360,0.647,6.592,98.572,-5.005
-0.271,-1.283,0.566,38.391,95.398,49.866
-0.274,-1.180,0.518,43.701,89.294,98.938
-0.260,-1.064,0.498,37.109,77.759,138.977
-0.248,-0.961,0.490,41.443,60.425,168.884
-0.233,-0.870,0.488,58.777,37.476,188.965
-0.208,-0.797,0.489,79.773,11.414,201.111
-0.188,-0.726,0.501,94.238,-13.672,208.008
-0.165,-0.657,0.530,99.487,-37.048,211.914
-0.129,-0.597,0.567,103.882,-57.861,210.937
-0.087,-0.551,0.602,110.901,-74.219,202.881
-0.046,-0.514,0.630,115.234,-84.595,188.049
-0.016,-0.492,0.655,113.647,-89.172,168.152
0.010,-0.477,0.679,104.553,-89.172,145.325
0.041,-0.474,0.703,87.952,-85.083,120.056
0.073,-0.479,0.728,66.650,-78.064,92.896
0.082,-0.490,0.757,44.495,-67.566,64.819
0.071,-0.504,0.787,24.719,-53.833,38.208
0.068,-0.532,0.811,10.376,-38.330,13.855
0.064,-0.573,0.824,1.221,-21.790,-8.423
0.045,-0.616,0.827,-10.132,-3.784,-29.358
0.036,-0.656,0.827,-27.344,14.832,-47.302
0.024,-0.691,0.821,-45.654,33.142,-62.378
0.002,-0.721,0.807,-62.744,49.927,-75.500
-0.008,-0.746,0.792,-78.186,64.575,-85.449
-0.023,-0.770,0.779,-87.463,76.721,-91.797
-0.039,-0.789,0.767,-90.637,85.876,-95.642
-0.049,-0.810,0.756,-87.463,91.736,-96.741
-0.037,-0.836,0.748,-79.163,95.764,-96.191
-0.048,-0.859,0.740,-69.214,98.816,-95.764
-0.075,-0.876,0.743,-61.584,99.915,-95.093
-0.083,-0.886,0.757,-53.589,98.389,-91.492
-0.083,-0.912,0.764,-39.001,94.971,-87.280
-0.103,-0.959,0.755,-25.574,92.163,-83.923
-0.120,-1.000,0.760,-28.625,89.294,-79.712
-0.119,-1.016,0.794,-44.373,84.900,-71.350
-0.138,-1.035,0.848,-51.453,79.163,-60.303
-0.200,-1.060,0.889,-44.922,70.862,-51.575
-0.147,-1.093,0.939,-38.574,66.223,-39.490
-0.129,-1.119,0.991,-32.837,65.186,-24.841
-0.230,-1.145,1.031,-23.682,66.956,-13.672
-0.213,-1.137,1.083,-22.461,68.787,-2.380
-0.205,-1.104,1.154,-12.512,71.960,20.569
-0.192,-1.094,1.183,35.217,82.825,54.504
-0.162,-1.105,1.159,93.933,102.478,94.849
-0.151,-1.058,1.118,126.526,128.357,144.043
-0.145,-0.953,1.053,141.724,157.410,200.378
-0.136,-0.828,0.965,157.898,184.631,255.249
-0.125,-0.711,0.864,171.326,211.609,309.631
-0.110,-0.608,0.752,172.485,239.075,360.840
-0.096,-0.495,0.640,150.879,267.761,402.527
-0.102,-0.367,0.533,108.765,300.842,433.350
-0.223,-0.244,0.402,56.152,338.135,450.562
-0.176,-0.139,0.269,-7.080,381.104,455.994
0.007,0.056,0.194,-83.435,417.603,456.848
0.057,0.199,0.076,-121.460,450.806,443.359
0.050,0.264,-0.080,-120.850,473.999,390.808
0.236,0.357,-0.199,-155.090,470.215,333.069
0.389,0.441,-0.290,-205.200,441.589,277.283
0.592,0.490,-0.357,-224.670,432.129,211.731
0.775,0.496,-0.459,-219.666,410.767,130.310
0.984,0.438,-0.543,-207.703,375.000,44.739
1.121,0.346,-0.600,-203.857,322.571,-35.156
1.161,0.243,-0.619,-200.134,264.282,-106.506
1.086,0.136,-0.597,-192.200,204.102,-165.405
1.023,0.028,-0.547,-177.856,142.883,-210.144
0.930,-0.083,-0.484,-148.682,88.867,-242.920
0.851,-0.201,-0.422,-102.112,47.241,-272.461
0.767,-0.323,-0.365,-50.415,15.808,-298.584
0.666,-0.447,-0.314,-5.859,-6.592,-318.848
0.584,-0.568,-0.270,22.095,-21.118,-332.581
0.499,-0.691,-0.233,32.104,-28.992,-339.539
0.476,-0.811,-0.199,22.278,-31.921,-339.600
0.437,-0.920,-0.163,-2.930,-33.325,-328.491
0.417,-1.013,-0.116,-28.748,-31.677,-308.350
0.407,-1.095,-0.075,-43.579,-29.480,-283.936
0.413,-1.169,-0.039,-42.847,-26.184,-255.798
0.398,-1.235,-0.015,-31.860,-21.729,-223.206
0.405,-1.295,-0.005,-17.578,-14.160,-186.829
0.413,-1.340,-0.008,-7.690,-4.456,-149.597
0.420,-1.363,-0.014,-5.737,6.836,-110.107
0.419,-1.360,-0.024,-10.376,18.921,-69.153
0.440,-1.331,-0.039,-16.907,29.724,-28.870
0.464,-1.272,-0.055,-20.752,38.574,7.874
0.469,-1.193,-0.072,-17.822,44.434,41.016
0.483,-1.120,-0.090,-6.042,46.631,68.909
0.493,-1.054,-0.115,9.338,46.875,90.759
0.496,-0.992,-0.136,19.531,46.814,108.398
0.507,-0.927,-0.151,21.118,46.753,122.253
0.528,-0.864,-0.164,17.090,46.936,132.324
0.538,-0.801,-0.174,12.390,47.119,139.832
0.553,-0.742,-0.188,8.484,47.180,144.714
0.555,-0.688,-0.203,5.676,47.852,146.423
0.566,-0.641,-0.224,2.136,48.523,144.592
0.582,-0.598,-0.244,-3.845,49.011,139.771
0.591,-0.560,-0.265,-12.085,49.561,133.728
0.584,-0.526,-0.287,-19.592,48.584,127.258
0.580,-0.502,-0.313,-24.963,46.631,120.728

-1.000,-1.217,0.868,-84.290,-425.598,-507.751
-1.010,-1.330,0.963,-116.455,-398.010,-487.671
-0.981,-1.410,1.049,-136.169,-369.385,-451.538
-0.930,-1.486,1.125,-130.615,-338.806,-404.846
-0.867,-1.569,1.172,-100.037,-300.598,-351.379
-0.791,-1.647,1.191,-66.956,-256.897,-291.931
-0.693,-1.701,1.197,-46.753,-206.848,-225.769
-0.643,-1.714,1.192,-39.001,-148.071,-154.724
-0.622,-1.672,1.167,-35.767,-86.670,-84.167
-0.615,-1.566,1.100,-26.672,-26.733,-16.357
-0.610,-1.444,0.999,-7.385,27.527,43.091
-0.602,-1.323,0.890,8.240,75.012,94.727
-0.595,-1.200,0.787,10.742,114.868,137.268
-0.585,-1.079,0.696,4.944,146.118,170.227
-0.556,-0.969,0.612,0.610,167.725,194.092
-0.517,-0.868,0.534,2.197,179.443,208.984
-0.462,-0.776,0.465,7.324,182.739,215.576
-0.400,-0.699,0.400,14.526,178.528,215.332
-0.332,-0.631,0.344,20.691,168.335,208.801
-0.265,-0.574,0.296,23.376,154.236,196.777
-0.203,-0.527,0.256,22.705,137.878,179.565
-0.143,-0.495,0.229,20.203,118.530,157.043
-0.093,-0.472,0.214,17.517,95.520,128.845
-0.043,-0.465,0.208,16.235,69.336,96.985
-0.011,-0.470,0.209,17.273,43.030,62.378
-0.001,-0.484,0.226,18.921,19.958,27.710
-0.010,-0.521,0.251,21.057,0.244,-4.883
-0.046,-0.574,0.284,20.752,-16.785,-33.691
-0.063,-0.625,0.330,14.893,-31.006,-56.702
-0.090,-0.673,0.378,9.644,-42.847,-76.172
-0.118,-0.730,0.420,8.545,-50.964,-93.201
-0.142,-0.788,0.455,7.263,-55.603,-106.384
-0.170,-0.842,0.491,2.930,-57.190,-114.807
-0.196,-0.890,0.524,-2.747,-56.091,-118.591
-0.216,-0.934,0.555,-5.188,-52.368,-118.652
-0.245,-0.974,0.577,-2.930,-45.776,-116.211
-0.268,-1.016,0.590,-0.244,-36.133,-111.694
-0.296,-1.053,0.599,-1.587,-24.902,-105.896
-0.318,-1.085,0.609,-7.935,-13.062,-99.915
-0.330,-1.115,0.618,-16.602,-2.075,-95.215
-0.345,-1.143,0.630,-24.231,6.836,-89.905
-0.357,-1.164,0.633,-28.625,15.137,-82.275
-0.358,-1.190,0.627,-28.992,24.475,-72.205
-0.343,-1.217,0.610,-29.175,36.499,-59.082
-0.326,-1.236,0.577,-35.217,50.293,-42.114
-0.340,-1.271,0.515,-48.157,67.139,-23.437
-0.371,-1.318,0.450,-75.012,88.440,-8.057
-0.391,-1.328,0.394,-121.033,107.605,6.104
-0.396,-1.342,0.337,-168.152,127.563,24.231
-0.395,-1.351,0.283,-207.581,150.146,44.739
-0.401,-1.331,0.234,-241.211,168.518,71.228
-0.416,-1.308,0.178,-256.592,181.213,109.070
-0.418,-1.270,0.112,-248.474,185.730,153.809
-0.418,-1.206,0.052,-217.163,177.185,202.820
-0.370,-1.126,0.001,-163.391,150.269,249.939
-0.305,-1.038,-0.042,-89.355,101.257,291.443
-0.308,-0.936,-0.070,-5.432,31.677,327.454
-0.340,-0.821,-0.072,74.463,-50.110,360.413
-0.374,-0.708,-0.043,140.686,-138.977,387.268
-0.484,-0.603,0.013,190.674,-230.225,403.503
-0.588,-0.530,0.087,223.083,-316.589,406.677
-0.663,-0.474,0.181,234.558,-390.503,397.522
-0.753,-0.417,0.295,223.938,-451.965,381.042
-0.823,-0.369,0.422,203.613,-500.916,360.413
-0.861,-0.335,0.550,183.655,-535.339,334.656
-0.876,-0.300,0.692,166.687,-559.021,304.321
-0.860,-0.276,0.841,160.400,-574.768,268.616
-0.834,-0.282,0.972,172.791,-583.923,222.046
-0.860,-0.313,1.095,196.960,-583.984,163.940
-0.838,-0.377,1.208,220.764,-570.251,104.126
-0.822,-0.467,1.302,228.821,-542.297,45.837
-0.740,-0.560,1.420,212.280,-495.239,-5.493
-0.659,-0.653,1.505,176.758,-433.289,-47.729
-0.582,-0.731,1.595,135.132,-355.713,-81.421
-0.503,-0.810,1.641,99.243,-267.822,-106.262
-0.442,-0.889,1.634,70.679,-172.363,-123.718
-0.415,-0.956,1.573,40.588,-71.777,-131.653
-0.398,-0.987,1.469,1.648,27.710,-130.188
-0.423,-0.970,1.326,-40.527,120.911,-125.916
-0.449,-0.933,1.156,-75.317,202.148,-125.183
-0.500,-0.875,0.998,-101.563,268.738,-129.089
-0.545,-0.832,0.838,-116.150,319.092,-136.353
-0.571,-0.811,0.697,-123.169,354.248,-148.071
-0.609,-0.797,0.568,-134.766,372.314,-161.682
-0.605,-0.782,0.474,-151.489,375.610,-174.683
-0.594,-0.783,0.403,-160.828,366.516,-188.782
-0.572,-0.799,0.350,-160.767,344.849,-202.087
-0.547,-0.823,0.323,-155.640,315.918,-211.365
-0.529,-0.850,0.313,-144.958,281.799,-214.417
-0.501,-0.881,0.319,-126.953,245.422,-210.144
-0.469,-0.913,0.325,-102.173,207.336,-197.571
-0.437,-0.948,0.329,-72.876,170.105,-178.345
-0.406,-0.990,0.321,-45.349,137.085,-155.396
-0.379,-1.026,0.311,-27.771,107.910,-130.432
-0.366,-1.042,0.315,-20.874,78.247,-100.647
-0.354,-1.041,0.332,-13.367,46.082,-65.674
-0.350,-1.026,0.354,3.723,13.916,-29.846
-0.364,-0.998,0.383,30.090,-17.395,3.113
-0.376,-0.954,0.420,59.814,-47.241,33.508
-0.388,-0.909,0.466,89.905,-76.416,61.462

-0.448,-0.978,1.309,-160.950,24.170,-7.935
-0.435,-0.970,1.358,-182.678,68.604,-3.723
-0.472,-0.950,1.392,-195.740,115.479,8.911
-0.479,-0.932,1.397,-188.538,164.490,24.414
-0.499,-0.906,1.379,-175.964,214.478,41.382
-0.499,-0.847,1.340,-166.443,263.428,61.096
-0.505,-0.765,1.261,-152.466,308.960,80.627
-0.477,-0.700,1.175,-134.827,348.145,96.008
-0.463,-0.631,1.112,-126.099,376.648,107.666
-0.469,-0.561,1.058,-113.708,399.353,118.591
-0.434,-0.510,0.993,-85.083,418.335,128.784
-0.400,-0.482,0.909,-47.058,435.425,139.160
-0.354,-0.450,0.802,-14.099,454.346,146.545
-0.273,-0.402,0.697,-3.052,471.924,151.367
-0.208,-0.344,0.587,-8.606,489.990,152.710
-0.202,-0.289,0.471,-22.034,511.108,148.926
-0.187,-0.230,0.348,-41.199,530.090,139.099
-0.149,-0.176,0.225,-60.669,541.870,125.671
-0.113,-0.131,0.100,-75.256,545.959,110.474
-0.056,-0.094,-0.017,-86.670,541.931,92.896
0.017,-0.069,-0.134,-99.060,529.846,75.256
0.161,-0.063,-0.248,-112.610,511.047,55.725
0.362,-0.075,-0.338,-127.869,486.328,31.250
0.550,-0.099,-0.406,-142.639,449.768,3.601
0.727,-0.129,-0.439,-149.231,402.344,-24.170
0.792,-0.163,-0.452,-136.047,350.525,-51.819
0.868,-0.208,-0.462,-104.736,301.208,-76.965
0.903,-0.267,-0.476,-69.702,255.615,-95.886
0.914,-0.332,-0.489,-45.044,214.294,-110.168
0.895,-0.389,-0.489,-39.429,177.307,-119.141
0.889,-0.439,-0.478,-47.668,143.616,-122.803
0.856,-0.483,-0.456,-55.603,111.755,-124.023
0.836,-0.525,-0.433,-53.894,82.092,-122.803
0.831,-0.571,-0.416,-40.588,55.176,-119.812
0.848,-0.621,-0.403,-20.081,29.907,-114.990
0.859,-0.664,-0.388,-1.404,5.310,-106.689
0.837,-0.701,-0.361,12.634,-17.029,-96.069
0.826,-0.729,-0.326,21.912,-37.903,-84.473
0.807,-0.749,-0.283,28.137,-55.603,-71.655
0.793,-0.763,-0.238,35.217,-70.618,-58.533
0.782,-0.775,-0.191,42.542,-82.458,-45.166
0.769,-0.776,-0.142,45.776,-91.370,-31.677
0.772,-0.765,-0.090,44.312,-96.741,-15.625
0.772,-0.740,-0.038,43.701,-100.647,0.854
0.750,-0.707,0.004,47.974,-101.624,17.090
0.757,-0.673,0.037,53.589,-100.220,32.532
0.770,-0.627,0.064,54.138,-97.290,46.814
0.789,-0.581,0.089,50.110,-92.712,58.533
0.816,-0.536,0.109,45.166,-88.135,66.589
0.842,-0.501,0.127,41.992,-83.374,70.618
0.863,-0.469,0.141,39.612,-78.308,70.557
0.883,-0.443,0.155,37.415,-72.632,67.688
0.888,-0.418,0.167,34.119,-66.040,62.500
0.877,-0.399,0.176,29.053,-57.434,55.176
0.877,-0.384,0.181,21.790,-47.607,46.631
0.866,-0.368,0.183,13.794,-36.621,38.452
0.845,-0.359,0.177,9.155,-25.330,30.396
0.828,-0.363,0.156,8.301,-13.245,21.362
0.816,-0.380,0.119,4.395,-2.258,13.000
0.815,-0.402,0.075,-6.531,7.324,6.104
0.802,-0.414,0.037,-22.766,14.832,2.136
0.799,-0.416,0.003,-36.499,18.250,1.648
0.778,-0.415,-0.032,-39.063,18.127,2.502
0.738,-0.423,-0.076,-32.043,14.709,4.272
0.731,-0.427,-0.125,-25.208,8.362,7.690
0.661,-0.420,-0.169,-22.644,0.061,13.306
0.584,-0.425,-0.222,-19.470,-8.728,17.639
0.597,-0.430,-0.282,-20.874,-17.456,16.479
0.602,-0.403,-0.317,-30.090,-26.672,16.479
0.624,-0.353,-0.321,-34.363,-41.077,14.832
0.659,-0.317,-0.319,-8.850,-63.416,5.737
0.687,-0.298,-0.315,41.687,-92.285,-8.118
0.714,-0.294,-0.302,96.375,-126.343,-23.987
0.722,-0.307,-0.272,145.569,-163.269,-42.358
0.705,-0.332,-0.221,185.120,-199.463,-63.538
0.669,-0.359,-0.148,211.609,-233.337,-83.923
0.642,-0.399,-0.068,227.356,-265.076,-102.234
0.656,-0.451,0.009,232.971,-294.312,-119.446
0.646,-0.501,0.101,224.182,-322.510,-134.399
0.642,-0.554,0.205,202.148,-351.624,-146.912
0.618,-0.616,0.325,172.424,-380.066,-159.790
0.570,-0.683,0.458,140.869,-408.142,-173.218
0.437,-0.756,0.582,116.699,-435.913,-186.646
0.248,-0.843,0.698,103.821,-457.581,-198.914
0.063,-0.934,0.787,96.191,-467.590,-209.900
-0.085,-1.019,0.875,79.224,-461.060,-214.661
-0.140,-1.093,0.966,46.814,-440.125,-211.975
-0.152,-1.145,1.060,12.024,-409.363,-201.111
-0.117,-1.184,1.139,-9.399,-369.690,-181.702
-0.086,-1.226,1.207,-14.709,-318.542,-156.311
-0.022,-1.264,1.241,-10.498,-261.292,-128.174
0.029,-1.288,1.246,-6.226,-200.012,-97.290
0.054,-1.283,1.232,-7.507,-136.292,-62.195
0.071,-1.236,1.197,-11.169,-73.730,-26.245
0.091,-1.153,1.125,-7.751,-16.418,6.531
0.119,-1.073,1.024,4.883,34.546,33.508
0.120,-0.995,0.914,11.536,80.444,54.932
0.118,-0.901,0.814,-0.488,119.324,70.740
0.130,-0.802,0.733,-19.348,148.621,80.872
0.147,-0.717,0.657,-28.748,169.312,82.947

-0.887,-1.248,0.524,-70.801,193.542,-522.705
-0.855,-1.351,0.515,-60.486,184.265,-503.540
-0.824,-1.446,0.510,-52.429,173.279,-469.849
-0.732,-1.527,0.503,-43.884,162.109,-421.997
-0.620,-1.596,0.500,-36.255,150.146,-363.464
-0.508,-1.637,0.497,-27.344,136.719,-296.326
-0.413,-1.652,0.482,-13.306,121.948,-222.656
-0.367,-1.635,0.458,4.272,107.361,-146.667
-0.318,-1.588,0.429,19.836,91.187,-69.824
-0.246,-1.494,0.405,31.128,72.388,5.371
-0.215,-1.370,0.392,48.096,50.171,74.707
-0.233,-1.250,0.381,78.735,23.621,134.277
-0.275,-1.139,0.370,112.976,-6.409,183.472
-0.303,-1.040,0.360,137.634,-38.208,222.839
-0.309,-0.954,0.357,147.339,-68.848,252.625
-0.313,-0.867,0.365,143.799,-95.581,273.499
-0.298,-0.786,0.382,132.202,-118.103,284.790
-0.273,-0.708,0.408,119.568,-136.292,286.865
-0.245,-0.635,0.436,110.413,-152.039,281.189
-0.211,-0.572,0.464,107.788,-166.199,268.494
-0.153,-0.529,0.492,111.572,-177.612,249.207
-0.122,-0.504,0.510,118.103,-185.364,222.656
-0.153,-0.495,0.531,121.216,-188.416,190.063
-0.161,-0.495,0.555,113.525,-187.561,155.762
-0.119,-0.503,0.591,95.398,-183.228,119.995
-0.093,-0.516,0.637,74.463,-175.171,82.764
-0.066,-0.546,0.679,56.396,-163.269,46.082
-0.058,-0.594,0.716,40.894,-145.935,10.376
-0.056,-0.655,0.742,22.705,-123.840,-23.499
-0.078,-0.714,0.764,-2.502,-96.924,-53.589
-0.106,-0.760,0.788,-32.349,-67.566,-77.698
-0.133,-0.799,0.809,-55.176,-40.344,-94.849
-0.158,-0.843,0.809,-62.256,-16.724,-106.934
-0.177,-0.895,0.790,-59.326,5.310,-115.356
-0.197,-0.947,0.765,-59.570,26.184,-119.934
-0.212,-0.991,0.744,-66.650,45.166,-122.559
-0.217,-1.029,0.732,-74.951,59.998,-124.939
-0.227,-1.072,0.730,-77.881,69.214,-127.258
-0.228,-1.125,0.732,-71.838,71.899,-128.540
-0.255,-1.183,0.731,-58.411,71.960,-126.404
-0.328,-1.250,0.715,-44.861,73.425,-118.408
-0.349,-1.320,0.683,-39.307,80.811,-105.774
-0.319,-1.383,0.653,-49.561,91.553,-88.989
-0.298,-1.442,0.626,-68.359,100.525,-67.322
-0.218,-1.512,0.602,-83.679,104.248,-42.908
-0.233,-1.605,0.579,-88.562,99.854,-17.212
-0.396,-1.678,0.576,-85.388,88.623,9.277
-0.520,-1.724,0.580,-75.989,73.181,48.523
-0.532,-1.735,0.579,-51.758,56.519,107.849
-0.523,-1.686,0.567,-9.705,39.063,186.096
-0.551,-1.577,0.523,45.715,21.729,276.306
-0.595,-1.442,0.465,100.281,4.761,360.779
-0.626,-1.316,0.423,131.714,-13.855,431.152
-0.667,-1.176,0.406,134.033,-35.522,487.671
-0.728,-1.043,0.392,123.596,-54.260,532.410
-0.690,-0.938,0.379,106.567,-67.139,564.758
-0.639,-0.809,0.379,79.712,-75.378,589.111
-0.655,-0.657,0.387,55.664,-82.031,615.601
-0.635,-0.506,0.391,50.598,-89.050,638.855
-0.602,-0.359,0.390,66.101,-100.403,655.334
-0.557,-0.210,0.389,95.886,-121.216,664.673
-0.489,-0.068,0.391,136.475,-151.428,664.490
-0.453,0.068,0.412,185.425,-188.049,654.236
-0.375,0.190,0.450,241.089,-230.225,632.080
-0.310,0.271,0.501,301.819,-276.245,597.900
-0.218,0.300,0.568,352.661,-323.914,550.720
-0.135,0.293,0.660,370.239,-367.859,494.019
-0.051,0.255,0.778,343.750,-397.522,433.350
0.020,0.227,0.910,272.827,-408.875,371.094
0.113,0.240,1.040,178.101,-402.466,312.256
0.229,0.269,1.176,90.942,-379.639,258.301
0.292,0.296,1.281,33.447,-345.947,206.909
0.389,0.305,1.370,9.399,-306.091,156.189
0.462,0.272,1.424,9.094,-259.949,104.919
0.483,0.212,1.450,9.216,-214.539,54.932
0.493,0.152,1.456,-5.188,-166.931,9.705
0.501,0.110,1.456,-36.804,-117.615,-28.870
0.485,0.083,1.450,-70.801,-68.970,-62.988
0.453,0.037,1.418,-90.027,-23.254,-94.543
0.403,-0.027,1.369,-97.656,15.991,-123.596
0.358,-0.090,1.311,-104.004,50.232,-148.499
0.344,-0.152,1.240,-109.009,80.139,-167.480
0.333,-0.209,1.163,-114.929,105.896,-180.847
0.323,-0.257,1.094,-121.643,125.061,-189.636
0.318,-0.303,1.027,-124.573,138.123,-194.275
0.308,-0.345,0.968,-125.122,146.790,-194.519
0.310,-0.382,0.912,-122.559,151.733,-191.101
0.341,-0.413,0.863,-114.441,153.442,-184.204
0.370,-0.442,0.816,-100.525,152.832,-173.950
0.387,-0.471,0.767,-84.106,151.001,-161.072
0.409,-0.493,0.719,-71.106,147.217,-146.606
0.432,-0.505,0.677,-61.829,140.991,-130.615
0.439,-0.511,0.640,-52.551,132.385,-112.854
0.457,-0.514,0.606,-40.344,121.826,-93.445
0.503,-0.513,0.574,-26.123,109.131,-73.364
0.549,-0.510,0.545,-12.024,94.910,-53.955
0.576,-0.510,0.517,-1.465,78.491,-36.072
0.585,-0.499,0.505,0.854,59.631,-18.921
0.600,-0.463,0.513,-0.610,39.917,-2.563
0.622,-0.419,0.528,7.568,21.057,11.292

-1.253,-1.309,0.362,-194.641,175.842,-759.644
-1.147,-1.499,0.398,-158.569,121.338,-731.445
-1.125,-1.702,0.419,-114.807,77.454,-685.059
-1.097,-1.893,0.447,-89.478,46.814,-619.324
-1.045,-2.039,0.498,-86.670,23.193,-536.987
-0.943,-2.145,0.559,-84.351,2.197,-442.627
-0.853,-2.211,0.610,-62.073,-16.968,-338.318
-0.767,-2.238,0.631,-22.461,-34.241,-226.257
-0.706,-2.214,0.626,18.433,-46.631,-108.215
-0.713,-2.089,0.612,48.096,-53.955,8.301
-0.703,-1.900,0.583,72.205,-59.326,115.051
-0.705,-1.711,0.541,98.389,-64.392,210.266
-0.734,-1.522,0.510,110.352,-70.374,293.152
-0.760,-1.331,0.500,105.774,-78.613,361.328
-0.770,-1.147,0.495,98.083,-89.417,414.307
-0.772,-0.976,0.495,95.764,-100.830,452.637
-0.751,-0.820,0.495,99.243,-112.671,476.379
-0.670,-0.683,0.484,105.591,-122.620,484.314
-0.565,-0.560,0.479,107.727,-128.784,477.356
-0.446,-0.445,0.474,102.478,-135.254,457.886
-0.307,-0.333,0.485,94.360,-140.503,427.429
-0.184,-0.241,0.501,90.515,-145.447,387.146
-0.071,-0.172,0.520,93.628,-149.292,336.182
0.022,-0.126,0.543,97.961,-150.635,277.100
0.104,-0.105,0.574,95.642,-148.132,214.294
0.155,-0.109,0.612,85.144,-140.747,148.499
0.187,-0.143,0.659,67.871,-128.113,81.543
0.166,-0.212,0.712,46.204,-111.023,16.296
0.125,-0.302,0.754,22.949,-89.966,-42.786
0.100,-0.403,0.778,-0.549,-63.965,-93.689
0.053,-0.509,0.787,-23.499,-34.424,-135.986
0.003,-0.616,0.782,-46.082,-4.211,-171.997
-0.048,-0.720,0.768,-67.200,24.475,-202.698
-0.115,-0.818,0.754,-84.290,50.049,-227.539
-0.190,-0.909,0.740,-93.567,71.472,-245.178
-0.245,-1.000,0.721,-91.553,89.172,-254.578
