accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-0.441,-2.189,0.149,30.273,37.415,-140.198
-0.452,-2.235,0.332,22.766,4.272,-113.037
-0.426,-2.247,0.568,24.475,-24.719,-88.806
-0.407,-2.227,0.712,17.151,-34.424,-63.599
-0.360,-2.169,0.849,-6.165,-31.860,-39.551
-0.313,-2.101,0.830,-2.563,-16.235,-18.188
-0.294,-2.011,0.740,-15.930,-1.892,-0.427
-0.262,-1.952,0.695,-20.752,1.770,14.038
-0.213,-1.949,0.668,-1.770,2.991,28.076
-0.218,-1.865,0.651,-8.728,4.639,49.011
-0.216,-1.720,0.629,-12.573,3.662,71.838
-0.201,-1.547,0.625,-10.498,-1.404,92.712
-0.193,-1.371,0.661,-16.846,-6.165,109.131
-0.199,-1.201,0.747,-25.146,-8.240,120.728
-0.173,-1.144,0.672,-24.414,-3.235,127.930
-0.205,-0.996,0.592,-67.017,2.563,131.958
-0.262,-0.984,0.592,-78.430,-8.484,132.568
-0.251,-0.997,0.668,-48.340,-22.522,133.728
-0.283,-0.998,0.809,-43.823,-29.846,141.724
-0.276,-0.951,0.875,-38.513,-23.987,154.602
-0.266,-0.734,0.849,-43.884,-7.141,176.025
-0.267,-0.437,0.766,-54.077,4.333,196.228
-0.258,-0.192,0.748,-58.472,2.563,204.468
-0.265,-0.031,0.828,-49.988,-14.160,202.087
-0.276,0.031,1.011,-32.349,-34.302,193.848
-0.286,0.021,1.162,-18.250,-46.265,185.669
-0.309,0.067,1.251,-16.479,-38.879,180.847
-0.313,0.117,1.223,-20.691,-18.005,176.636
-0.261,0.015,1.144,-17.761,3.723,170.166
-0.203,0.144,0.975,-35.461,29.602,174.255
-0.226,0.388,0.786,-57.678,37.048,190.247
-0.212,0.700,0.737,-54.749,23.376,200.317
-0.194,0.883,0.831,-40.466,-9.216,188.477
-0.159,0.891,0.999,-34.668,-40.649,162.964
-0.135,0.815,1.238,-28.687,-56.396,138.489
-0.062,0.724,1.334,-20.691,-44.006,123.657
-0.031,0.819,1.328,-41.138,-12.024,122.925
-0.056,1.007,1.161,-42.908,13.000,124.146
0.010,0.968,1.146,-39.978,22.522,116.028
0.046,1.090,1.012,-32.410,33.936,107.666
0.057,1.183,0.865,-36.133,37.170,90.271
0.098,1.188,0.782,-29.480,28.015,60.852
0.105,0.988,0.776,-8.972,10.498,27.710
0.095,0.708,0.851,-4.028,-5.676,4.639
0.081,0.515,0.908,-3.235,-13.123,0.427
0.059,0.450,0.939,3.235,-14.893,7.568
0.041,0.542,0.899,10.071,-14.587,16.357
0.038,0.567,0.920,13.855,-21.301,15.747
0.049,0.514,0.995,19.653,-27.710,7.568
0.056,0.417,1.100,19.836,-27.893,-0.366
0.073,0.308,1.168,24.963,-18.494,-4.211
0.076,0.258,1.172,23.193,-2.563,-2.563
0.090,0.288,1.073,19.409,11.108,-0.305
0.106,0.188,1.113,23.743,17.700,-3.479
0.130,0.146,0.961,33.752,31.189,-8.545
0.091,0.127,0.779,-1.221,33.691,-11.414
0.073,0.038,0.696,-3.540,16.907,-17.456
0.058,-0.093,0.785,3.418,-11.169,-20.386
0.062,-0.206,0.986,13.733,-35.767,-17.029
0.056,-0.176,1.092,17.090,-41.016,-6.836
0.052,-0.105,1.146,6.775,-35.889,0.244
0.068,-0.067,1.143,6.470,-24.536,0.366
0.081,-0.082,1.111,2.380,-11.108,-4.150
0.098,-0.141,1.060,-4.517,0.854,-9.338
0.109,-0.201,1.013,-8.057,8.972,-10.132
0.122,-0.200,0.961,-6.226,13.550,-5.493
0.124,-0.174,0.916,-3.723,13.672,0.427
0.118,-0.178,0.909,-3.601,8.728,4.395
0.137,-0.162,0.934,-4.517,1.526,9.216
0.112,-0.040,1.006,6.165,-5.066,13.794
0.138,-0.007,1.055,20.752,-7.141,9.644
0.113,-0.049,1.067,2.136,-6.104,2.869
0.112,-0.092,1.072,-7.690,-3.967,-0.427
0.113,-0.091,1.072,-1.160,-1.831,1.953
0.125,-0.055,1.041,4.333,1.709,5.188

-0.155,1.235,1.351,24.414,-19.165,-33.569
-0.187,1.224,1.410,32.471,-17.578,-55.054
-0.207,1.156,1.425,37.903,-8.728,-77.087
-0.219,1.094,1.347,42.664,6.226,-93.079
-0.218,1.061,1.213,45.471,21.790,-104.065
-0.224,1.022,1.079,48.706,30.762,-113.647
-0.226,1.000,0.984,51.758,31.799,-122.437
-0.219,0.962,0.939,57.068,26.855,-131.653
-0.228,0.888,0.959,59.631,20.142,-143.311
-0.219,0.779,0.998,59.875,16.785,-156.311
-0.229,0.674,1.023,60.669,20.691,-167.969
-0.222,0.547,0.924,56.458,31.189,-178.040
-0.255,0.421,0.856,44.006,37.598,-188.049
-0.257,0.262,0.782,53.955,40.222,-197.693
-0.283,0.112,0.732,55.542,41.321,-202.209
-0.320,-0.035,0.728,54.321,36.499,-203.552
-0.368,-0.168,0.777,57.678,27.161,-203.674
-0.408,-0.328,0.868,69.031,17.639,-206.360
-0.430,-0.537,0.947,77.026,14.465,-212.158
-0.444,-0.792,0.979,78.735,20.996,-218.750
-0.455,-1.055,0.951,75.928,35.767,-222.290
-0.450,-1.321,0.865,70.129,53.772,-220.398
-0.451,-1.567,0.714,63.782,71.472,-213.074
-0.449,-1.772,0.517,50.659,85.754,-199.768
-0.403,-1.922,0.326,32.532,92.712,-181.335
-0.415,-1.903,0.158,19.287,87.097,-160.889
-0.372,-2.073,0.182,13.977,58.472,-143.494
-0.349,-2.090,0.340,7.812,26.306,-116.211
-0.294,-2.057,0.463,3.357,5.188,-86.609
-0.308,-1.969,0.614,-8.606,-5.859,-60.425
-0.268,-1.902,0.656,-0.610,-5.127,-43.457
-0.250,-1.831,0.604,-8.301,4.944,-30.762
-0.243,-1.838,0.570,-9.705,10.803,-22.766
-0.216,-1.882,0.518,0.549,13.611,-13.489
-0.200,-1.832,0.473,-5.371,11.719,5.859
-0.182,-1.696,0.455,-4.761,5.615,28.015
-0.168,-1.558,0.482,-7.935,-0.854,45.471
-0.162,-1.482,0.555,-20.813,-4.883,56.213
-0.148,-1.434,0.629,-32.532,-6.226,65.796
-0.153,-1.335,0.708,-41.809,-4.517,78.979
-0.121,-1.237,0.591,-41.931,0.305,93.079
-0.151,-1.082,0.548,-67.871,-4.333,105.652
-0.161,-1.024,0.592,-50.354,-21.973,112.854
-0.140,-0.938,0.702,-32.288,-35.034,119.385
-0.148,-0.817,0.805,-31.128,-38.513,126.526
-0.164,-0.745,0.861,-29.724,-29.907,130.005
-0.183,-0.721,0.866,-40.710,-17.029,128.601
-0.178,-0.715,0.844,-49.011,-9.338,128.662
-0.184,-0.640,0.858,-46.631,-9.277,137.024
-0.175,-0.486,0.899,-36.865,-14.771,150.757
-0.161,-0.293,0.957,-26.245,-21.973,162.659
-0.159,-0.131,1.013,-19.226,-26.306,167.236
-0.156,-0.074,1.049,-17.639,-24.597,160.645
-0.152,-0.136,1.057,-20.752,-16.174,145.874
-0.146,-0.221,1.024,-27.710,-4.456,136.780
-0.138,-0.204,0.949,-34.790,5.371,141.235
-0.134,-0.058,0.871,-38.086,10.559,154.480
-0.131,0.154,0.839,-37.354,6.836,166.077
-0.163,0.391,0.950,-38.391,-6.287,169.739
-0.108,0.380,1.001,-18.127,-22.095,159.790
-0.116,0.397,1.081,-34.546,-22.400,142.456
-0.105,0.254,1.073,-45.044,-19.287,125.244
-0.104,0.078,1.086,-36.011,-8.850,116.272
-0.095,0.069,1.005,-41.138,5.615,123.352
-0.141,0.172,0.921,-57.251,9.583,140.747
-0.073,0.443,0.844,-54.016,2.808,155.457
-0.020,0.849,0.858,-49.011,-9.766,167.480
-0.012,1.158,0.965,-34.241,-25.696,165.710
-0.007,1.083,1.179,-32.654,-40.039,135.498
-0.001,1.038,1.312,-43.762,-35.217,101.013
0.015,0.971,1.318,-43.701,-19.592,72.998
0.026,0.918,1.227,-33.386,-1.404,51.575
0.053,0.827,1.115,-19.104,10.254,34.241
0.065,0.733,1.005,-4.089,13.611,21.301
0.082,0.688,0.952,-2.563,9.338,17.090
0.077,0.679,0.927,0.183,0.305,17.029
0.074,0.672,0.962,-1.526,-12.268,12.817
0.059,0.601,1.013,-1.526,-22.400,2.502
0.058,0.482,1.075,1.343,-25.208,-10.132
0.060,0.323,1.079,10.315,-20.081,-20.325
0.049,0.204,1.043,8.972,-10.315,-23.987
0.051,0.096,1.011,10.742,-1.343,-22.339
0.062,0.018,0.977,21.179,7.629,-16.785
0.060,-0.011,0.910,19.470,14.954,-8.789
0.044,-0.009,0.850,11.292,15.015,-3.296
0.050,-0.004,0.852,10.803,6.958,-1.038
0.093,0.006,0.894,16.907,-4.028,-0.183
0.072,-0.004,1.008,25.024,-12.817,-1.709
0.090,-0.056,1.043,24.231,-9.399,-6.104
0.075,-0.105,0.989,1.099,-3.052,-8.850
0.083,-0.116,0.937,-5.188,-3.357,-10.620
0.092,-0.140,0.941,-1.221,-10.254,-10.254
0.106,-0.172,0.987,-0.061,-17.944,-7.690
0.093,-0.154,1.055,-3.296,-21.973,-3.479
0.101,-0.108,1.089,0.916,-19.714,-0.244
0.101,-0.095,1.111,2.380,-14.160,-0.916
0.103,-0.117,1.109,0.000,-7.446,-3.723
0.107,-0.160,1.104,-0.244,-0.183,-5.615
0.116,-0.178,1.066,4.822,7.751,-4.150
0.118,-0.153,0.991,3.662,13.916,-0.366

0.015,1.368,1.398,5.249,-80.566,100.342
0.065,1.192,1.549,6.165,-60.059,64.941
0.062,1.093,1.504,-5.554,-20.508,46.387
0.065,1.030,1.313,-18.188,17.822,35.217
0.064,0.975,1.080,-26.062,41.016,26.428
0.078,0.943,0.894,-25.879,45.044,18.982
0.060,0.996,0.780,-19.104,33.691,15.442
0.067,1.081,0.791,-7.751,10.803,11.353
0.014,1.188,0.889,4.089,-14.282,1.587
-0.007,1.165,1.103,12.939,-37.292,-19.043
-0.041,1.160,1.295,25.085,-46.814,-37.598
-0.095,1.258,1.440,28.259,-44.678,-49.744
-0.118,1.378,1.474,27.588,-34.912,-60.425
-0.184,1.424,1.490,28.870,-24.170,-78.552
-0.218,1.316,1.476,39.368,-13.794,-105.530
-0.225,1.089,1.426,47.729,-3.296,-131.714
-0.239,0.883,1.304,55.237,8.362,-145.508
-0.246,0.809,1.182,57.312,16.785,-143.738
-0.253,0.877,1.029,70.862,22.217,-133.179
-0.270,0.974,0.908,71.045,24.414,-129.089
-0.287,0.969,0.827,65.369,23.010,-140.442
-0.302,0.836,0.777,55.725,21.118,-160.217
-0.296,0.597,0.742,46.753,20.691,-180.115
-0.337,0.393,0.738,37.231,20.813,-191.223
-0.328,0.282,0.751,37.659,17.456,-189.575
-0.299,0.217,0.781,43.884,11.414,-178.711
-0.308,0.253,0.791,40.894,10.193,-166.748
-0.357,0.284,0.728,47.485,13.611,-167.603
-0.338,0.099,0.731,43.335,18.188,-180.969
-0.337,-0.067,0.727,31.128,21.973,-188.293
-0.356,-0.087,0.656,37.109,23.010,-187.439
-0.400,-0.077,0.630,39.734,14.771,-184.570
-0.441,-0.179,0.738,46.509,-5.188,-189.453
-0.452,-0.365,0.929,54.688,-21.240,-193.665
-0.400,-0.502,1.067,63.110,-23.743,-192.261
-0.386,-0.660,1.099,66.345,-11.658,-189.758
-0.406,-0.915,1.020,59.265,11.047,-194.153
-0.431,-1.215,0.874,45.227,38.086,-202.271
-0.448,-1.533,0.683,35.400,56.824,-202.148
-0.446,-1.772,0.561,21.851,61.218,-187.134
-0.417,-1.894,0.485,18.250,51.331,-159.363
-0.370,-1.886,0.484,19.775,31.860,-125.244
-0.323,-1.854,0.574,26.489,9.521,-97.961
-0.270,-1.872,0.697,27.222,-4.639,-81.787
-0.230,-1.919,0.788,21.790,-5.493,-70.435
-0.195,-1.979,0.820,14.343,2.014,-58.044
-0.168,-2.024,0.776,10.315,11.353,-42.419
-0.138,-2.000,0.699,4.822,18.311,-21.729
-0.120,-1.932,0.619,3.723,19.165,0.122
-0.114,-1.834,0.570,1.404,15.564,19.226
-0.118,-1.743,0.575,-6.897,9.949,33.508
-0.115,-1.700,0.600,-11.780,4.639,43.640
-0.110,-1.664,0.633,-16.968,1.282,53.955
-0.120,-1.596,0.646,-18.799,-0.488,68.604
-0.115,-1.480,0.644,-18.799,-0.793,86.609
-0.118,-1.345,0.635,-16.235,-1.404,102.722
-0.156,-1.245,0.635,-16.907,-1.648,113.647
-0.191,-1.235,0.642,-22.461,-0.366,119.080
-0.209,-1.274,0.645,-29.175,1.587,124.023
-0.222,-1.218,0.629,-33.936,3.479,138.367
-0.208,-0.990,0.612,-34.363,2.808,163.086
-0.190,-0.683,0.628,-30.151,-4.333,187.012
-0.184,-0.420,0.713,-26.672,-17.517,198.792
-0.187,-0.266,0.857,-24.109,-33.386,196.472
-0.206,-0.231,1.024,-22.888,-44.189,187.439
-0.253,-0.246,1.148,-23.437,-42.297,179.932
-0.283,-0.253,1.175,-26.367,-25.818,176.270
-0.318,-0.264,1.095,-30.029,-4.456,175.049
-0.297,-0.254,0.915,-36.987,17.151,176.025
-0.241,-0.133,0.702,-47.119,32.166,182.434
-0.187,0.153,0.557,-49.683,31.067,196.594
-0.162,0.514,0.546,-46.021,12.146,208.496
-0.164,0.771,0.683,-41.565,-18.372,201.660
-0.163,0.822,0.913,-40.588,-50.171,174.622
-0.147,0.714,1.160,-42.908,-69.580,141.907
-0.141,0.572,1.365,-47.729,-67.261,118.530
-0.128,0.498,1.442,-51.575,-45.227,111.145
-0.089,0.540,1.371,-48.706,-14.954,114.807
-0.030,0.752,1.198,-42.053,9.277,125.183
-0.023,1.030,1.021,-31.616,19.226,132.629
0.070,1.200,0.932,-19.104,12.939,123.352
0.054,1.117,1.102,-6.653,-7.202,93.811
0.091,1.019,1.089,9.033,-10.742,64.575
0.079,1.034,1.046,-30.090,-9.155,46.936
0.083,0.907,1.029,-19.958,-14.587,25.940
0.090,0.724,1.075,-9.644,-18.860,7.629
0.083,0.561,1.098,-7.874,-17.883,-0.732
0.084,0.463,1.077,-1.648,-9.949,-1.282
0.061,0.434,1.011,-3.662,-1.038,1.587
0.044,0.415,0.939,-6.470,4.333,0.854
0.045,0.340,0.896,-9.094,3.845,-5.981
0.045,0.214,0.902,-10.742,-1.343,-13.977
0.057,0.107,0.948,-8.057,-7.080,-15.564
0.079,0.062,1.001,-0.732,-10.559,-10.193
0.093,0.061,1.039,7.446,-10.315,-3.601
0.101,0.087,1.033,7.874,-6.714,-0.122
0.102,0.093,1.003,7.019,-3.174,-0.732
0.102,0.044,0.982,6.042,-2.747,-5.676
0.101,-0.034,0.977,2.502,-4.883,-10.376
0.083,-0.095,0.984,1.221,-7.629,-11.047

-0.146,1.366,1.187,19.165,-21.729,-39.795
-0.175,1.465,1.203,30.701,-22.400,-51.514
-0.195,1.468,1.200,39.551,-19.348,-72.571
-0.256,1.356,1.203,40.649,-13.977,-98.145
-0.284,1.294,1.242,49.683,-5.066,-120.178
-0.264,1.138,1.173,65.552,10.315,-140.381
-0.309,1.056,1.072,38.513,25.208,-153.015
-0.312,0.991,0.969,32.471,32.715,-162.903
-0.291,0.888,0.936,32.288,31.372,-172.485
-0.313,0.889,0.958,31.555,26.245,-177.979
-0.362,0.906,0.908,46.326,20.447,-190.002
-0.344,0.617,1.019,59.875,5.737,-219.177
-0.344,0.323,1.072,65.186,3.113,-238.647
-0.420,0.075,1.133,66.956,11.597,-244.873
-0.525,0.070,0.975,66.589,31.006,-239.563
-0.679,-0.019,0.885,58.960,33.447,-245.361
-0.757,-0.335,0.935,68.970,21.790,-265.503
-0.783,-0.705,1.007,73.853,18.799,-281.921
-0.790,-1.051,1.045,63.843,32.593,-286.743
-0.787,-1.332,0.962,47.363,63.110,-282.288
-0.791,-1.561,0.783,20.996,94.055,-273.682
-0.755,-1.789,0.581,3.967,111.084,-262.207
-0.719,-2.019,0.413,1.221,109.131,-245.483
-0.619,-2.208,0.292,12.390,92.163,-220.093
-0.486,-2.313,0.207,30.090,67.871,-183.838
-0.389,-2.298,0.167,41.931,42.603,-139.343
-0.344,-2.208,0.199,44.617,17.761,-97.168
-0.292,-2.105,0.293,47.241,-4.639,-65.247
-0.254,-2.044,0.439,43.640,-19.470,-44.861
-0.233,-2.045,0.564,27.649,-23.193,-32.837
-0.230,-2.084,0.634,4.517,-12.634,-23.132
-0.240,-2.115,0.628,-16.113,5.066,-11.108
-0.263,-2.117,0.552,-33.020,19.409,4.395
-0.293,-2.096,0.498,-41.016,20.264,24.719
-0.318,-2.040,0.482,-31.982,9.583,49.561
-0.334,-1.887,0.510,-24.353,-3.845,78.430
-0.353,-1.692,0.595,-18.677,-18.311,104.797
-0.356,-1.499,0.728,-15.442,-31.677,123.291
-0.343,-1.370,0.861,-13.733,-40.100,134.888
-0.317,-1.243,0.971,-18.982,-41.382,146.118
-0.302,-1.108,1.037,-20.630,-35.400,157.593
-0.312,-0.989,1.065,-19.470,-23.926,168.213
-0.340,-0.902,1.070,-21.484,-9.399,174.683
-0.359,-0.876,1.046,-23.621,2.991,177.612
-0.358,-0.874,0.994,-21.790,12.207,182.312
-0.356,-0.833,0.920,-18.738,18.677,193.359
-0.349,-0.755,0.816,-15.198,22.461,207.520
-0.321,-0.587,0.710,-20.508,23.254,222.290
-0.285,-0.312,0.640,-29.053,19.104,236.389
-0.260,0.005,0.630,-28.503,6.531,242.493
-0.263,0.232,0.706,-24.414,-12.695,234.619
-0.262,0.259,0.857,-25.208,-31.250,209.534
-0.260,0.113,1.018,-32.837,-38.696,179.138
-0.265,-0.052,1.110,-40.955,-31.311,161.926
-0.245,-0.084,1.097,-46.204,-13.184,165.466
-0.210,0.112,1.001,-50.354,4.822,186.401
-0.192,0.468,0.913,-51.392,12.146,211.121
-0.195,0.809,0.907,-46.021,6.287,224.976
-0.200,1.041,0.972,-38.147,-10.925,218.323
-0.184,1.139,1.065,-28.564,-27.954,192.505
-0.129,1.081,1.156,-24.597,-33.691,155.945
-0.112,0.907,1.224,-24.048,-24.719,120.300
-0.124,0.841,1.139,-28.992,-7.141,98.633
-0.053,0.604,1.124,-17.822,9.094,91.553
-0.012,0.962,0.797,-24.231,35.095,105.103
-0.060,1.180,0.685,-54.077,21.484,103.210
-0.032,1.109,0.788,-7.874,-17.578,76.538
0.001,1.000,1.066,5.859,-51.575,53.711
0.011,0.851,1.322,21.667,-65.918,42.542
0.047,0.818,1.395,26.428,-46.387,40.161
-0.019,0.834,1.294,3.784,-14.526,37.109
0.091,0.694,1.268,9.888,15.076,27.832
-0.007,0.736,1.027,3.601,43.091,16.357
0.055,0.478,0.881,-28.259,47.302,5.859
0.048,0.508,0.698,-22.156,46.143,5.127
0.049,0.541,0.629,-24.536,21.179,0.610
0.070,0.464,0.663,-1.343,-11.536,-12.024
0.087,0.303,0.886,0.427,-39.246,-24.231
0.105,0.128,1.103,10.681,-50.049,-25.513
0.083,0.130,1.178,10.132,-38.635,-14.832
0.081,0.176,1.258,5.554,-21.667,-8.423
0.111,0.177,1.100,23.376,0.183,-12.146
0.095,0.167,0.936,-5.859,14.526,-20.264
0.100,0.031,0.848,-10.742,10.620,-30.273
0.100,-0.071,0.847,4.028,0.549,-32.166
0.097,-0.130,0.890,8.606,-9.827,-27.893
0.080,-0.159,0.953,9.338,-17.395,-22.644
0.072,-0.181,1.033,12.146,-21.362,-18.677
0.074,-0.195,1.103,17.334,-19.714,-14.160
0.077,-0.188,1.132,16.418,-13.184,-9.033
0.090,-0.172,1.107,12.756,-4.700,-5.737
0.109,-0.154,1.041,9.277,3.113,-4.395
0.125,-0.137,0.968,6.287,8.484,-4.028
0.138,-0.122,0.904,4.639,9.033,-3.845
0.140,-0.123,0.881,3.418,4.395,-4.150
0.146,-0.151,0.905,2.869,-2.930,-5.249
0.146,-0.184,0.956,2.563,-9.460,-5.310
0.145,-0.195,1.001,1.038,-12.146,-3.174
0.140,-0.178,1.030,-0.244,-10.559,-0.061
0.144,-0.156,1.041,-1.160,-7.019,2.441

-0.108,1.456,1.350,11.963,-55.359,-29.724
-0.139,1.515,1.458,23.621,-52.429,-54.565
-0.161,1.501,1.517,33.447,-39.795,-81.604
-0.199,1.435,1.497,41.504,-20.935,-103.943
-0.217,1.373,1.406,48.584,-0.427,-121.033
-0.223,1.307,1.267,57.800,16.846,-134.216
-0.250,1.213,1.128,66.833,29.419,-146.790
-0.284,1.065,1.009,67.505,35.461,-161.621
-0.306,0.938,0.917,64.087,36.743,-174.744
-0.308,0.837,0.824,65.674,34.424,-182.007
-0.322,0.717,0.921,59.875,28.015,-187.988
-0.397,0.691,0.790,64.331,29.968,-195.129
-0.432,0.459,0.837,62.683,18.494,-213.135
-0.455,0.269,0.857,70.618,11.230,-225.708
-0.494,0.100,0.870,77.393,11.353,-231.689
-0.555,-0.079,0.899,76.294,12.939,-237.671
-0.623,-0.264,0.911,74.524,17.334,-243.835
-0.676,-0.427,0.918,67.566,20.813,-245.056
-0.707,-0.612,0.929,67.322,24.780,-247.131
-0.746,-0.877,0.935,62.378,31.799,-254.211
-0.773,-1.193,0.907,54.810,44.434,-262.207
-0.720,-1.498,0.800,53.040,61.951,-260.681
-0.649,-1.708,0.658,51.636,79.468,-245.789
-0.567,-1.833,0.498,49.561,88.379,-220.520
-0.507,-1.900,0.353,52.063,81.909,-189.026
-0.477,-1.928,0.309,49.866,61.523,-157.898
-0.491,-1.892,0.292,47.363,37.598,-133.179
-0.450,-2.005,0.421,46.692,9.277,-117.920
-0.433,-2.049,0.519,46.753,-0.061,-101.990
-0.433,-2.166,0.544,25.391,7.202,-88.989
-0.488,-2.265,0.557,-0.977,17.212,-72.998
-0.490,-2.362,0.502,-2.991,23.132,-54.260
-0.495,-2.392,0.490,-7.446,19.775,-30.029
-0.437,-2.347,0.438,2.136,15.320,-0.366
-0.423,-2.166,0.397,1.221,12.390,31.799
-0.430,-2.005,0.360,-6.409,9.216,56.152
-0.420,-1.951,0.366,-21.606,5.249,68.665
-0.419,-1.913,0.416,-38.147,-0.244,80.933
-0.437,-1.859,0.503,-42.175,-7.568,100.586
-0.449,-1.714,0.625,-38.574,-12.573,126.221
-0.409,-1.584,0.548,-32.776,-9.521,151.794
-0.398,-1.305,0.476,-67.627,-5.798,173.157
-0.409,-1.064,0.438,-73.364,-12.939,187.439
-0.349,-0.859,0.442,-56.335,-21.606,190.918
-0.373,-0.782,0.550,-58.228,-32.288,184.326
-0.393,-0.882,0.699,-52.612,-40.527,172.302
-0.409,-0.996,0.810,-52.551,-39.307,172.119
-0.437,-0.985,0.907,-57.739,-34.668,190.247
-0.480,-0.848,0.990,-55.420,-32.410,221.680
-0.528,-0.588,1.062,-50.720,-31.067,254.578
-0.532,-0.265,1.114,-44.312,-28.320,281.067
-0.555,0.029,1.140,-40.955,-23.743,291.260
-0.540,0.203,1.157,-42.664,-16.113,281.677
-0.505,0.209,1.111,-41.626,-4.150,256.775
-0.467,0.180,0.997,-49.133,14.648,235.474
-0.469,0.155,0.853,-57.678,31.494,226.990
-0.440,0.123,0.702,-60.669,35.400,228.027
-0.529,0.240,0.802,-73.364,23.804,236.511
-0.468,0.273,0.806,-49.561,9.277,248.718
-0.460,0.618,0.869,-63.538,-2.441,270.142
-0.348,0.976,0.868,-51.941,-15.137,291.565
-0.440,1.438,0.998,-46.265,-23.926,299.744
-0.297,1.717,1.096,-40.771,-37.048,280.884
-0.224,1.964,1.155,-30.273,-31.311,244.873
-0.031,2.113,1.145,-33.386,-22.644,184.387
-0.356,1.971,1.139,-21.179,-24.841,103.088
0.008,1.539,1.203,15.198,-33.386,35.522
-0.082,1.240,1.146,51.941,-30.212,6.714
0.019,1.088,1.132,30.945,-27.283,3.174
-0.008,1.057,1.007,35.034,-20.325,7.446
-0.001,1.017,0.964,27.649,-21.423,2.686
-0.015,0.938,0.963,25.574,-22.522,-6.470
-0.075,0.863,1.006,25.818,-20.630,-15.137
-0.076,0.851,1.066,14.038,-17.456,-20.508
-0.007,0.648,1.147,20.447,-13.489,-26.794
-0.023,0.665,1.151,16.602,-0.549,-30.823
-0.073,0.617,1.172,-6.531,4.211,-40.222
-0.062,0.483,1.184,1.526,9.216,-52.185
-0.077,0.482,1.093,3.174,22.461,-59.509
-0.090,0.440,0.953,0.305,27.954,-72.815
-0.088,0.337,0.884,0.793,22.949,-88.745
-0.092,0.185,0.863,9.705,9.705,-99.854
-0.058,0.067,0.903,13.733,-5.371,-103.455
-0.042,-0.050,0.975,22.766,-19.592,-101.196
-0.028,-0.130,1.034,35.400,-25.208,-92.834
-0.025,-0.165,1.080,35.156,-21.240,-82.581
-0.035,-0.128,1.073,24.841,-11.963,-74.280
-0.028,-0.014,1.021,16.113,-2.380,-66.956
-0.023,0.054,0.978,13.184,1.282,-67.444
-0.029,0.011,0.955,11.597,-0.366,-77.942
-0.018,-0.090,0.970,6.409,-3.845,-88.745
0.032,-0.165,0.990,7.080,-5.920,-90.088
0.056,-0.195,1.012,11.292,-8.179,-82.703
0.051,-0.215,1.030,16.296,-8.179,-74.036
0.046,-0.231,1.033,16.418,-4.395,-67.749
0.028,-0.241,1.010,18.494,0.366,-62.622
0.023,-0.197,0.982,19.531,3.784,-55.359
0.010,-0.130,0.954,21.851,4.578,-49.500
-0.021,-0.106,0.962,21.790,2.747,-49.561
-0.044,-0.123,0.992,18.982,0.732,-54.321

-0.318,-1.637,0.661,4.272,18.921,65.979
-0.333,-1.593,0.614,4.028,15.686,90.759
-0.349,-1.414,0.534,-2.991,16.602,119.934
-0.383,-1.234,0.466,-18.616,17.944,139.771
-0.387,-1.149,0.428,-42.664,16.785,147.217
-0.406,-1.045,0.441,-68.542,13.245,155.579
-0.422,-0.819,0.469,-82.581,6.653,174.805
-0.429,-0.497,0.558,-87.952,-4.150,197.510
-0.406,-0.164,0.703,-85.632,-17.517,212.585
-0.399,0.118,0.863,-82.275,-28.564,218.933
-0.368,0.319,1.007,-78.552,-33.447,218.506
-0.315,0.503,1.106,-71.533,-29.541,214.661
-0.250,0.795,1.124,-68.420,-19.592,218.079
-0.209,1.146,1.094,-60.181,-12.451,222.900
-0.163,1.449,1.082,-50.537,-12.634,212.463
-0.100,1.619,1.122,-44.678,-17.822,183.289
-0.042,1.703,1.196,-41.626,-21.851,149.231
-0.014,1.726,1.276,-33.875,-21.973,120.728
0.002,1.735,1.334,-27.039,-17.090,96.802
0.020,1.732,1.327,-19.714,-5.920,76.233
0.022,1.737,1.261,-15.198,9.277,58.167
0.030,1.736,1.136,-12.573,24.719,41.260
0.047,1.769,0.983,-11.230,36.133,26.672
0.068,1.854,0.825,-7.629,40.466,13.062
0.071,1.936,0.707,-2.869,36.621,-2.869
0.053,1.916,0.658,2.686,24.902,-27.283
0.015,1.760,0.690,7.751,7.812,-57.007
-0.019,1.588,0.762,14.160,-6.042,-79.651
-0.070,1.488,0.835,20.996,-14.832,-90.576
-0.122,1.453,0.881,28.076,-18.005,-96.802
-0.167,1.433,0.888,31.799,-16.418,-106.201
-0.215,1.353,0.874,32.227,-13.733,-121.277
-0.255,1.210,0.859,32.349,-12.390,-138.977
-0.301,1.017,0.868,33.936,-15.137,-155.579
-0.333,0.822,0.903,35.706,-19.958,-167.480
-0.355,0.673,0.938,35.583,-22.705,-172.974
-0.394,0.562,0.974,35.706,-22.644,-174.866
-0.415,0.516,0.940,35.339,-18.799,-177.979
-0.423,0.384,0.968,28.809,-18.127,-185.303
-0.401,0.271,0.962,25.330,-16.663,-192.627
-0.410,0.132,0.971,16.357,-15.198,-201.599
-0.407,-0.054,1.006,11.536,-16.663,-213.257
-0.430,-0.238,1.057,11.780,-18.127,-218.872
-0.457,-0.365,1.108,15.869,-20.325,-215.942
-0.492,-0.436,1.195,25.391,-24.231,-207.886
-0.491,-0.539,1.274,42.786,-26.306,-204.285
