accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-1.865,0.853,-1.014,287.781,-209.961,22.156
-1.581,0.545,-0.631,280.273,-235.535,7.263
-1.525,0.358,-0.485,265.320,-257.324,20.935
-1.369,-0.083,-0.269,267.761,-256.592,40.283
-1.475,0.220,-0.353,274.292,-264.832,95.947
-1.612,0.047,-0.566,351.562,-297.607,122.253
-1.688,0.114,-0.390,385.925,-381.958,151.367
-1.272,1.078,0.762,424.072,-442.322,171.143
-1.339,2.006,2.057,499.146,-482.544,212.952
-1.285,4.000,0.688,483.643,-268.494,116.394
-1.515,3.317,-0.437,466.431,-218.506,-92.468
-2.030,1.152,-0.938,424.011,-354.858,-331.055
-2.391,0.383,0.171,447.815,-526.794,-375.549
-2.475,0.689,0.901,448.486,-583.069,-371.826
-2.273,1.306,2.451,437.988,-641.357,-403.259
-2.167,1.543,3.518,423.096,-526.855,-437.927
-2.412,1.917,3.326,410.950,-370.178,-480.835
-2.780,0.774,1.290,360.962,-119.202,-609.253
-2.757,-0.242,0.531,285.400,-126.831,-649.231
-2.886,-0.633,0.535,292.297,-160.034,-646.423
-2.689,-1.424,0.031,276.245,-138.977,-663.757
-2.469,-2.420,-0.381,274.048,-158.691,-715.576
-2.340,-3.438,-0.299,250.244,-197.754,-739.380
-1.295,-4.000,0.898,183.777,-317.078,-370.178
-0.630,-2.831,2.946,161.743,-310.730,-31.067
-0.376,-1.760,3.317,121.460,-91.064,144.348
-0.161,0.050,2.407,47.607,24.475,192.017
-0.109,1.054,1.004,-25.879,141.541,217.896
-0.104,1.218,0.286,-49.805,119.141,78.125
-0.075,0.790,0.183,-54.077,85.327,18.738
-0.140,0.040,0.256,-36.987,29.480,-19.104
-0.088,0.059,0.300,-27.649,-3.601,13.855
-0.055,0.373,0.593,-38.940,-16.663,19.592
-0.007,0.425,0.881,-53.223,-27.710,6.775
-0.005,0.232,1.095,-41.626,-29.907,-10.010
-0.015,0.084,1.179,-36.377,-26.855,-14.709
-0.075,-0.043,0.980,-33.386,4.395,-6.226
-0.072,0.091,0.707,-32.471,10.498,10.437
-0.024,0.125,0.998,-31.982,-14.404,11.169
-0.004,0.189,1.152,-23.071,-18.372,12.451
-0.020,0.288,1.112,1.953,-3.906,9.460
0.010,0.353,1.056,14.465,-4.211,0.793
-0.000,0.337,1.153,20.508,-8.911,-4.211
-0.032,0.235,1.037,22.644,6.714,-13.550
-0.038,0.162,0.851,22.827,8.850,-14.160
-0.056,0.134,0.863,19.287,-2.686,-11.841
-0.045,0.119,0.942,20.874,-7.263,-10.254
-0.049,0.066,1.018,19.409,-9.033,-9.949
-0.043,0.015,1.025,10.437,-3.296,-5.554
-0.048,0.043,0.997,7.690,0.000,0.488
-0.029,0.176,0.951,-2.930,2.625,6.592
-0.028,0.168,0.994,-11.353,-1.892,1.587
-0.019,0.141,1.059,-11.597,-0.916,0.732
-0.057,0.143,0.938,-11.475,8.118,0.427
-0.047,0.168,0.830,-10.132,10.010,1.099
-0.052,0.210,0.871,-8.850,-2.625,-0.427
-0.036,0.152,0.935,-8.850,-4.517,-5.127
-0.034,0.131,0.938,-5.859,-3.784,-5.066
-0.042,0.133,0.900,0.305,-2.258,-3.174
-0.033,0.141,0.908,7.751,-5.066,-1.770
-0.035,0.134,0.935,7.935,-6.287,-1.038
-0.036,0.201,0.904,7.568,-3.052,0.244

-0.264,-0.233,2.548,99.182,23.682,-62.012
-0.331,-0.362,2.626,117.188,40.833,-62.622
-0.510,-0.501,2.687,167.358,81.299,-46.936
-0.722,-0.519,2.475,198.669,131.714,-23.010
-0.867,-0.554,2.411,200.439,149.048,-12.695
-1.156,-0.725,2.669,188.171,159.790,4.517
-1.521,-0.882,3.315,178.040,178.284,31.738
-1.729,-0.901,3.497,163.452,218.933,56.824
-2.201,-0.565,3.124,130.859,341.003,124.146
-2.384,-0.357,2.701,105.347,398.865,164.612
-2.578,0.063,2.245,60.547,463.867,180.115
-2.655,0.111,1.878,26.123,524.841,174.866
-2.847,-0.015,1.516,20.508,566.284,169.617
-2.935,-0.155,0.730,4.211,626.404,180.054
-2.907,-0.047,0.501,4.333,621.948,203.064
-2.912,-0.010,0.390,-16.418,622.681,199.402
-2.938,0.018,0.129,-25.146,638.062,190.369
-2.840,0.208,-0.082,-3.723,632.629,190.369
-2.796,0.218,-0.271,6.409,631.653,184.570
-2.638,0.309,-0.515,28.381,597.290,171.692
-2.396,0.265,-0.499,35.400,545.471,153.015
-2.417,0.377,-0.429,39.429,522.583,151.611
-2.342,0.444,-0.521,57.861,502.747,138.794
-2.401,0.493,-0.701,83.801,480.286,127.014
-2.359,0.560,-0.772,84.778,465.515,120.056
-2.316,0.596,-1.025,122.742,431.519,96.313
-2.287,0.617,-1.259,158.997,371.826,65.002
-2.225,0.613,-1.389,180.298,339.172,47.302
-2.089,0.674,-1.748,215.637,254.211,13.000
-1.963,0.243,-1.599,228.027,108.459,-21.851
-1.884,0.048,-1.261,232.971,46.143,-19.226
-1.767,-0.170,-0.912,271.606,-17.212,11.169
-1.738,-0.280,-0.467,284.912,-60.120,68.604
-1.859,0.292,-0.613,323.547,-47.302,164.001
-1.897,0.727,-0.948,339.233,-41.809,205.017
-1.727,1.311,-1.489,360.657,-91.309,225.098
-1.759,1.439,-1.298,399.475,-224.304,156.372
-1.519,0.821,-0.462,417.603,-263.794,111.938
-1.714,0.456,0.077,444.580,-317.322,96.130
-1.734,0.100,0.039,470.154,-318.237,135.803
-1.935,0.512,0.009,480.225,-340.942,158.386
-2.063,1.208,0.284,545.532,-404.907,134.460
-2.016,1.337,0.441,578.308,-445.679,38.879
-1.758,1.605,1.318,549.805,-570.435,14.893
-1.776,2.043,2.865,539.429,-563.599,11.963
-1.607,3.119,2.653,543.762,-432.922,13.794
-2.402,3.356,0.757,585.937,-197.388,-281.067
-2.911,1.785,-0.165,473.938,-177.795,-528.625
-3.090,1.270,-0.028,414.368,-250.793,-583.191
-3.600,1.107,1.025,376.648,-374.451,-634.888
-3.780,0.292,1.699,372.437,-342.285,-711.487
-3.846,-0.772,0.648,404.968,-179.749,-783.936
-3.726,-1.380,-0.218,396.057,-115.906,-830.139
-3.702,-3.343,-0.811,333.618,-192.444,-1025.757
-2.198,-4.000,0.756,142.090,-386.658,-637.939
-1.128,-4.000,3.002,182.678,-394.348,-68.909
-0.733,-2.742,3.606,182.495,-296.997,151.855
-0.383,0.406,3.232,148.560,-50.354,380.554
-0.521,1.895,1.424,35.583,155.212,428.467
-0.298,2.783,0.453,-30.884,199.951,373.413
-0.336,2.042,-0.326,-53.528,114.197,15.198
-0.298,0.800,-0.027,-91.370,-25.146,-160.034
-0.223,-0.792,0.935,-80.505,-52.246,-163.086
-0.163,-0.978,1.183,-39.551,-20.264,-85.571
-0.192,-0.179,0.786,-23.560,23.682,33.569
-0.091,0.559,0.541,-41.504,18.433,67.383
-0.069,0.706,0.665,-43.945,-4.517,56.702
-0.077,0.606,1.062,-35.889,-27.588,12.512
-0.075,0.284,1.087,-17.883,-5.310,-16.174
-0.125,0.147,0.928,-9.705,9.460,-19.043
-0.114,0.003,0.653,-12.817,15.808,-9.583
-0.097,0.203,0.872,-8.606,-8.362,10.559
-0.079,0.319,0.996,2.441,-12.878,12.146
-0.068,0.410,1.065,17.883,-4.333,7.324
-0.042,0.476,0.976,26.062,4.272,0.732
-0.031,0.485,0.993,25.879,2.197,-3.174
-0.062,0.451,0.941,23.315,5.615,-12.390
-0.063,0.404,0.885,21.423,7.507,-16.479
-0.077,0.210,0.927,15.747,-0.549,-23.376
-0.075,0.048,0.993,6.287,-1.953,-18.860
-0.075,0.044,0.999,4.089,2.075,-3.662
-0.079,0.156,0.926,1.770,4.211,2.380
-0.069,0.337,0.874,-0.732,1.709,9.216
-0.062,0.398,0.902,-1.953,-1.831,8.179
-0.066,0.398,0.975,-5.981,-4.517,-0.671
-0.062,0.289,1.012,-5.981,-2.014,-8.423
-0.076,0.270,0.987,0.671,5.371,-8.667
-0.090,0.208,0.856,0.671,7.751,-9.338
-0.087,0.141,0.853,-2.563,2.563,-7.751
-0.077,0.212,0.932,6.287,-1.404,-0.916
-0.068,0.255,0.946,11.597,-1.099,0.000
-0.066,0.308,0.965,16.296,-0.488,-2.136
-0.059,0.266,0.959,25.513,0.122,-5.554
-0.073,0.263,0.941,27.771,0.671,-6.653
-0.075,0.213,0.852,27.466,3.296,-10.071
-0.064,0.149,0.852,33.081,-2.197,-7.629
-0.060,0.152,0.909,35.522,-7.141,-3.662
-0.041,0.140,1.047,37.231,-11.108,1.282
-0.050,0.203,1.052,46.997,-3.418,9.766
-0.057,0.302,0.981,44.739,2.441,11.902

-0.205,-0.289,2.454,59.998,34.363,-72.754
-0.268,-0.388,2.490,82.275,85.266,-67.566
-0.375,-0.524,2.430,93.567,105.591,-60.364
-0.556,-0.539,2.315,118.835,143.066,-38.574
-0.636,-0.677,2.113,117.920,186.157,-18.982
-0.793,-0.458,2.191,116.577,212.402,19.409
-0.885,-0.297,2.309,109.985,231.506,36.926
-1.155,-0.389,2.748,92.163,247.681,29.785
-1.446,-0.946,2.730,88.074,310.120,28.870
-1.636,-1.032,2.198,100.769,369.934,79.712
-1.742,-0.578,1.912,118.958,384.949,149.353
-1.755,-0.297,1.918,105.469,401.428,185.547
-1.885,-0.214,1.958,74.402,422.668,188.293
-2.173,-0.045,2.053,-2.686,487.732,201.599
-2.403,-0.176,1.082,-11.536,593.201,198.364
-2.497,-0.284,0.387,-7.324,617.493,215.027
-2.517,-0.062,0.470,-66.406,602.905,228.455
-2.564,-0.006,0.490,-54.993,605.835,227.844
-2.682,-0.140,0.113,-63.904,635.986,220.337
-2.726,0.101,-0.443,-53.955,638.672,219.116
-2.510,0.451,-0.895,-24.658,580.139,202.332
-2.242,0.301,-0.770,-13.672,490.356,160.645
-2.134,0.388,-0.694,-7.690,442.871,142.822
-2.040,0.491,-0.803,6.470,429.687,134.338
-1.848,0.728,-0.967,54.260,384.827,105.774
-1.718,0.933,-0.820,91.797,317.017,59.937
-1.772,0.629,-0.724,133.118,269.653,-4.395
-1.931,-0.299,-0.794,140.869,247.986,-44.800
-2.083,-0.626,-1.182,144.531,240.479,-0.183
-2.322,-0.208,-1.515,132.751,235.779,79.041
-2.268,0.901,-2.107,136.475,172.180,98.083
-1.963,0.998,-2.246,198.608,31.372,27.039
-1.608,-0.115,-1.250,240.479,-134.583,-54.016
-1.244,-0.695,-0.043,243.652,-210.510,-15.991
-1.149,-0.657,0.378,245.911,-209.045,94.910
-1.185,-0.210,0.647,235.962,-138.062,148.682
-1.444,0.637,-0.318,264.771,-43.213,213.684
-1.583,0.982,-1.181,345.947,-78.247,180.847
-1.642,1.046,-1.124,408.997,-226.990,124.939
-1.592,0.966,-0.173,423.279,-282.654,115.479
-1.518,1.402,0.193,402.771,-309.021,137.878
-1.460,1.510,0.138,391.724,-302.979,100.342
-1.516,1.070,-0.022,383.728,-308.655,79.102
-1.646,0.958,-0.209,396.362,-344.055,59.326
-1.785,0.927,0.033,411.255,-392.334,40.283
-2.030,0.836,0.596,492.676,-470.337,-15.320
-1.803,1.189,1.456,548.401,-552.917,-69.214
-1.808,1.668,1.993,595.093,-572.815,-102.905
-2.003,3.073,2.291,602.295,-493.225,-164.490
-2.395,2.860,1.607,627.869,-316.650,-408.508
-2.724,2.738,1.131,598.938,-239.929,-612.793
-3.695,2.226,0.514,611.572,-180.603,-718.262
-4.000,0.767,-0.044,587.708,-120.544,-928.406
-4.000,-0.404,-0.700,536.987,-77.820,-1015.503
-4.000,-2.155,-2.173,339.539,-75.195,-1138.367
-4.000,-4.000,-1.209,147.217,-366.760,-1181.519
-3.773,-4.000,0.748,52.551,-530.518,-875.122
-1.630,-4.000,4.000,71.045,-514.526,-80.872
-0.773,-0.179,3.630,110.168,-88.745,491.699
-0.433,1.134,2.637,44.739,46.692,633.789
-0.295,4.000,0.795,-61.523,167.053,533.875
-0.267,3.303,-0.322,-33.447,126.648,20.813
-0.398,1.388,-0.163,-29.419,53.467,-248.413
-0.366,-1.097,0.453,-12.512,-56.213,-264.160
-0.276,-1.657,1.263,-0.061,-81.604,-138.550
-0.203,-0.632,1.385,-3.906,-25.818,24.475
-0.136,-0.131,1.184,-7.507,0.854,57.373
-0.070,0.425,1.024,-19.287,13.916,70.313
-0.039,0.560,0.989,-29.175,17.822,56.030
-0.060,0.507,0.906,-32.166,21.851,39.001
-0.102,0.342,0.895,-27.771,12.329,10.925
-0.115,-0.009,0.906,-28.625,9.399,-5.554
-0.097,-0.057,0.940,-25.879,6.897,-0.122
-0.118,0.146,0.944,-14.465,4.272,18.616
-0.082,0.250,0.957,-0.061,-3.967,19.531
-0.052,0.390,1.128,11.169,-7.812,14.343
-0.057,0.368,1.044,23.621,3.967,-4.700
-0.110,0.208,0.833,27.649,10.559,-19.775
-0.130,0.180,0.744,26.855,9.460,-20.813
-0.140,0.082,0.855,19.470,-4.822,-21.484
-0.125,-0.099,0.985,10.071,-5.127,-18.738
-0.118,-0.098,0.926,14.587,-1.099,-0.183
-0.103,0.086,0.899,22.827,-6.287,4.822
-0.093,0.160,1.027,16.663,-11.169,5.493
-0.082,0.219,1.003,4.761,-0.916,5.920
-0.088,0.239,0.965,-3.174,0.610,2.136
-0.082,0.095,1.022,-13.306,-0.061,-4.395
-0.112,0.062,0.963,-5.981,3.296,-1.892
-0.110,0.068,0.905,-3.357,3.906,-0.549
-0.123,0.079,0.891,-3.174,0.122,1.709
-0.114,0.079,0.928,-3.662,-2.014,3.906
-0.096,0.120,0.944,-0.732,-3.906,5.371
-0.087,0.209,0.970,3.723,-4.822,5.615
-0.077,0.234,0.998,4.761,-5.249,-0.122
-0.088,0.208,1.048,6.042,-4.639,-3.967
-0.094,0.114,1.010,6.592,-0.183,-9.949
-0.104,0.070,0.970,5.127,1.465,-8.911
-0.101,0.060,0.969,4.333,0.732,-7.385
-0.087,0.046,1.015,5.127,-2.441,-4.883
-0.101,0.106,0.981,9.521,-0.061,-0.549

-0.218,-0.369,2.297,36.194,-7.690,-56.030
-0.260,-0.353,2.472,36.743,0.061,-46.936
-0.318,-0.251,2.723,44.861,34.241,-32.166
-0.454,-0.221,2.779,60.242,85.876,-26.184
-0.516,-0.236,2.759,67.749,112.610,-24.414
-0.764,-0.122,2.634,75.684,167.664,-17.700
-0.922,-0.302,2.512,67.017,227.234,-31.616
-1.018,-0.477,2.479,45.959,254.211,-34.180
-1.191,-0.542,2.200,11.597,305.298,-10.742
-1.230,-0.137,2.250,56.274,313.171,32.715
-1.348,0.209,2.478,93.567,314.453,51.819
-1.630,0.426,2.314,106.873,364.319,42.725
-1.711,0.180,2.000,104.065,386.536,23.804
-1.776,-0.102,1.746,94.666,383.362,28.625
-1.792,-0.022,1.799,95.764,379.211,63.171
-1.918,0.232,1.864,87.952,401.123,76.172
-2.032,0.207,1.233,68.604,466.675,85.815
-2.004,0.195,0.998,64.087,484.253,95.398
-2.024,0.401,1.125,46.753,491.638,123.047
-2.157,0.295,1.090,8.240,555.603,109.558
-2.316,-0.238,0.576,-7.996,585.999,108.337
-2.370,-0.224,0.062,4.333,604.614,142.944
-2.439,-0.079,-0.001,8.179,595.520,158.630
-2.527,0.170,0.036,17.822,581.848,162.415
-2.647,0.196,-0.343,13.367,603.699,142.456
-2.681,0.148,-0.619,19.531,609.131,129.333
-2.454,-0.025,-1.291,49.133,576.904,108.215
-2.033,0.087,-1.235,78.735,450.012,106.995
-1.893,0.308,-0.826,109.924,352.966,106.934
-1.696,0.776,-0.541,131.836,339.417,100.159
-1.572,1.134,-0.679,164.185,310.181,71.045
-1.521,1.083,-0.774,183.533,260.986,0.427
-1.429,0.622,-0.708,221.008,229.004,-25.085
-1.485,0.225,-0.321,252.747,178.345,-35.217
-1.518,0.017,-0.157,250.793,186.401,-1.831
-1.777,0.181,-0.472,269.653,209.595,35.767
-1.999,1.082,-1.303,291.077,218.689,106.506
-2.008,1.601,-1.666,288.391,197.266,123.657
-1.820,2.289,-2.182,286.194,96.008,78.491
-1.617,1.662,-1.764,302.917,-64.880,-35.339
-1.477,1.041,-1.308,301.208,-128.113,-73.181
-1.258,0.214,-0.445,292.358,-196.289,-62.012
-1.267,0.028,-0.195,256.470,-164.856,24.658
-1.367,0.380,-0.672,255.188,-133.484,69.885
-1.516,0.562,-1.195,291.016,-145.569,123.108
-1.427,1.749,-0.605,354.858,-257.141,152.771
-1.435,2.201,-0.183,371.704,-320.312,93.933
-1.294,2.336,-0.125,367.554,-314.270,39.673
-1.393,2.014,-0.459,350.769,-330.566,-63.477
-1.543,1.706,-0.596,349.548,-388.123,-165.405
-1.854,0.875,-0.361,355.835,-435.608,-208.679
-2.019,0.581,0.355,381.653,-507.263,-248.840
-1.891,1.076,0.836,384.216,-541.565,-258.423
-1.865,1.396,1.192,383.789,-560.364,-267.090
-2.110,1.936,1.855,343.994,-529.968,-321.228
-2.270,1.508,1.422,315.002,-409.973,-445.679
-2.573,1.268,1.119,323.364,-370.056,-547.241
-2.813,0.569,0.884,320.557,-318.787,-559.021
-3.102,0.326,0.893,343.384,-305.176,-587.708
-3.226,-0.006,0.918,346.375,-256.958,-648.560
-3.263,-0.813,0.205,332.397,-218.140,-676.392
-3.112,-1.950,-0.167,310.730,-239.929,-736.694
-3.065,-4.000,0.745,272.522,-330.627,-861.145
-1.389,-4.000,2.734,155.334,-342.407,-404.297
-1.039,-4.000,3.166,176.331,-268.860,-129.517
-0.565,-1.283,2.272,107.727,-33.508,320.007
-0.295,1.231,1.147,17.761,74.219,511.597
-0.002,3.323,0.641,-56.885,59.875,465.576
-0.150,3.808,0.663,-22.278,33.936,279.236
-0.249,1.480,0.846,-19.165,3.357,-112.549
-0.241,-0.615,0.504,-29.236,12.695,-212.585
-0.204,-0.935,0.470,-25.391,-5.432,-187.744
-0.149,-0.842,1.000,-31.372,-51.880,-61.340
-0.094,-0.290,1.412,-20.020,-37.903,26.184
-0.075,0.043,1.204,-21.362,4.028,44.067
-0.074,0.168,1.027,-24.170,15.320,46.326
-0.069,0.462,0.869,-24.658,14.648,48.767
-0.072,0.503,0.953,-20.996,3.296,25.085
-0.073,0.384,0.969,-17.578,3.906,8.179
-0.083,0.149,0.827,-3.662,10.376,-6.592
-0.078,0.217,0.903,8.789,-1.465,1.465
-0.071,0.306,0.993,13.550,-5.249,2.869
-0.049,0.340,1.094,18.311,-3.174,-7.141
-0.062,0.141,1.000,16.541,7.996,-20.569
-0.067,0.091,0.909,16.541,11.963,-19.226
-0.078,0.130,0.872,18.127,5.188,-10.315
-0.088,0.135,0.906,20.264,-1.770,-10.254
-0.085,0.097,0.928,20.630,-3.662,-11.414
-0.089,-0.018,0.997,11.658,-4.944,-10.010
-0.077,-0.008,0.979,0.793,0.427,2.197
-0.066,0.098,0.980,-1.282,1.038,10.498
-0.063,0.261,1.008,-5.798,0.854,13.733
-0.057,0.272,0.985,-7.202,4.089,4.578
-0.056,0.201,0.931,-4.700,2.380,0.305
-0.049,0.111,1.024,-4.333,-2.380,-2.502
-0.062,0.148,1.016,-1.953,0.244,0.061
-0.071,0.230,0.864,1.221,7.263,0.427
-0.075,0.183,0.921,0.183,-2.014,-5.981
-0.081,0.130,0.984,4.944,-2.197,-8.789
-0.078,0.078,0.947,8.179,0.488,-6.592

-0.073,1.370,1.666,-16.541,-143.982,65.308
-0.045,1.599,1.957,-20.142,-138.428,17.883
-0.055,2.113,2.449,-21.484,-103.455,-28.442
-0.267,1.710,2.730,-17.517,-51.147,-160.095
-0.626,0.796,2.895,22.400,-1.465,-268.494
-0.751,0.243,2.896,40.222,31.372,-305.908
-0.824,-0.666,2.732,74.951,100.647,-330.994
-0.843,-0.893,2.589,106.750,157.715,-278.931
-0.818,-0.975,2.222,126.892,177.734,-232.788
-0.823,-0.775,1.867,151.489,194.885,-157.166
-0.805,-0.655,1.845,148.499,191.467,-131.836
-0.822,-0.431,2.127,145.081,181.458,-100.342
-0.995,-0.522,2.185,161.926,219.788,-88.562
-1.035,-0.692,1.855,176.697,265.442,-62.561
-1.081,-0.901,1.582,170.105,255.066,-39.429
-1.131,-1.103,2.273,89.539,219.360,15.198
-1.198,-1.005,2.650,53.284,227.112,50.659
-1.493,-0.254,2.894,42.542,301.331,129.333
-1.651,0.084,2.560,58.533,408.875,149.231
-1.779,0.189,1.731,58.533,441.956,142.090
-1.793,0.099,1.035,55.725,462.463,133.850
-1.775,0.037,0.790,49.744,459.106,133.301
-1.629,0.010,0.475,56.274,437.378,145.203
-1.540,0.151,0.545,72.876,402.100,165.344
-1.424,0.509,0.649,67.688,392.090,164.795
-1.407,0.445,0.609,39.368,408.447,138.916
-1.433,0.256,0.499,25.269,423.401,127.075
-1.462,-0.043,0.166,5.432,448.242,126.770
-1.484,0.077,0.066,-4.883,445.618,154.785
-1.500,0.220,0.149,-22.827,443.420,164.307
-1.568,0.493,0.319,-37.109,464.355,164.673
-1.683,0.635,0.128,-31.616,513.062,142.944
-1.736,0.556,-0.503,-39.185,523.682,120.483
-1.650,0.377,-0.700,-29.968,493.103,84.045
-1.600,0.373,-0.679,13.550,443.726,62.378
-1.645,0.479,-0.585,34.851,428.650,53.772
-1.723,0.286,-0.969,71.899,420.105,30.396
-1.808,0.255,-1.136,78.735,407.104,24.048
-1.879,0.339,-1.648,106.201,371.948,19.348
-1.878,0.912,-1.977,128.235,297.791,20.386
-1.810,1.063,-2.071,141.357,201.782,-23.621
-1.606,0.950,-2.056,157.227,139.954,-57.190
-1.365,0.221,-1.520,196.045,11.353,-120.789
-1.216,-0.514,-0.507,208.069,-85.449,-128.784
-1.004,-0.766,0.044,213.562,-106.995,-104.431
-1.060,-0.556,0.428,211.304,-39.673,19.592
-1.334,0.308,-0.614,223.389,59.143,135.315
-1.441,0.660,-1.063,226.135,29.114,168.579
-1.481,1.236,-1.323,254.333,-18.372,167.908
-1.427,1.356,-1.028,270.081,-114.563,145.752
-1.412,1.184,-0.825,262.756,-164.795,105.042
-1.392,0.974,-0.692,268.860,-179.932,96.191
-1.571,0.217,-0.561,308.472,-226.685,80.627
-1.533,-0.069,-0.545,336.914,-266.235,157.898
-1.715,0.766,-0.222,365.601,-301.208,200.317
-1.482,1.582,0.520,404.846,-364.929,214.417
-1.427,1.946,0.800,423.340,-386.169,207.092
-1.412,2.203,0.932,369.385,-359.680,126.770
-1.459,1.507,-0.066,363.037,-311.523,19.226
-1.661,1.274,-0.287,384.399,-341.919,-19.470
-2.035,1.157,0.366,444.214,-472.961,-94.360
-2.237,1.027,1.036,496.887,-537.048,-184.570
-2.151,1.272,1.267,485.657,-555.115,-218.384
-2.058,1.906,1.973,399.170,-593.445,-272.034
-2.465,1.853,2.693,387.512,-505.188,-386.719
-2.385,1.529,2.298,362.732,-384.094,-450.073
-2.576,1.252,1.189,405.396,-251.709,-546.326
-2.822,1.009,0.937,461.365,-210.571,-656.311
-3.158,-0.007,0.427,467.224,-175.476,-712.646
-3.031,-1.582,-0.574,430.725,-118.408,-819.275
-2.817,-3.008,-0.756,344.482,-207.520,-882.080
-2.266,-4.000,-0.139,229.248,-353.821,-533.081
-1.179,-4.000,1.745,231.934,-361.511,-300.659
-0.450,-2.113,2.922,149.658,-230.286,124.573
-0.110,0.570,2.504,50.049,-40.955,307.983
-0.041,1.284,1.892,6.653,101.013,282.593
-0.081,1.925,0.448,-37.292,117.126,211.731
-0.175,1.837,0.139,-9.094,37.720,29.602
-0.244,0.857,0.510,-9.888,-10.925,-85.022
-0.215,-0.635,0.942,-23.865,-30.212,-143.127
-0.158,-0.785,0.855,-4.944,-10.803,-80.994
-0.142,-0.625,0.858,-5.615,-11.414,-34.241
-0.123,-0.156,0.955,-11.658,-10.498,24.780
-0.059,0.220,0.821,-20.447,-3.662,49.927
-0.044,0.456,0.863,-26.001,-8.301,51.147
-0.041,0.660,1.015,-26.184,-11.475,37.109
-0.049,0.448,0.968,-14.771,0.488,-0.977
-0.039,0.271,0.955,-7.996,2.014,-12.878
-0.053,0.132,0.960,7.019,1.648,-12.695
-0.078,0.206,0.880,15.930,5.615,-3.784
-0.066,0.247,0.814,17.151,6.531,-2.014
-0.037,0.284,0.980,16.785,-7.507,-3.235
-0.036,0.247,1.031,20.935,-3.052,-6.531
-0.030,0.240,0.997,21.057,0.061,-6.226
-0.043,0.202,1.057,18.738,-3.052,-7.019
-0.052,0.214,0.854,19.287,7.141,-4.211
-0.040,0.267,0.868,15.686,1.221,-5.615
-0.054,0.115,1.092,0.671,-7.935,-10.071
-0.037,0.099,1.060,-5.005,-0.122,-6.042
-0.043,0.188,1.000,-7.446,3.662,1.831

-0.364,-0.196,2.126,92.163,114.685,-23.865
-0.413,-0.225,2.170,88.013,128.052,-19.165
-0.555,-0.254,2.466,66.467,161.438,-4.761
-0.661,-0.214,2.560,50.903,229.614,6.470
-0.912,-0.174,2.164,49.988,264.404,7.935
-1.058,-0.400,1.665,56.396,295.471,7.263
-1.078,-0.474,1.711,57.617,290.527,14.343
-1.210,-0.302,2.196,54.138,296.204,41.626
-1.409,-0.214,1.828,38.513,370.789,52.673
-1.482,-0.255,1.471,26.184,400.757,54.993
-1.453,-0.327,1.076,29.480,412.354,68.604
-1.395,-0.252,1.121,29.114,406.067,83.496
-1.407,0.307,1.612,-11.047,409.302,114.380
-1.514,0.381,1.562,-52.307,493.469,91.125
-1.670,-0.081,0.617,-45.105,527.649,78.613
-1.598,-0.254,0.021,-32.959,522.888,91.309
-1.568,0.012,0.213,-53.406,495.728,110.168
-1.557,0.026,0.182,-63.843,496.521,100.159
-1.592,-0.086,0.105,-63.965,492.554,93.445
-1.606,-0.084,0.199,-69.275,496.582,97.290
-1.787,0.126,-0.090,-48.584,513.611,97.290
-1.837,0.267,-0.703,-4.639,524.963,82.703
-1.786,0.263,-0.977,8.362,487.915,56.030
-1.616,0.250,-1.306,31.311,449.585,45.654
-1.385,0.465,-1.121,57.556,360.107,31.860
-1.297,0.499,-0.764,96.191,303.772,4.211
-1.306,0.496,-0.747,117.676,295.837,-7.507
-1.371,0.507,-1.062,138.733,289.429,-21.729
-1.370,0.493,-1.178,159.729,249.512,-29.419
-1.373,0.580,-1.209,176.147,223.022,-32.104
-1.351,0.769,-0.924,184.021,170.593,-44.556
-1.415,0.572,-0.953,199.280,159.790,-66.528
-1.610,0.125,-1.182,208.191,167.847,-58.838
-1.879,0.129,-1.727,207.397,164.551,-7.751
-1.973,0.199,-2.119,230.408,117.554,67.993
-2.018,1.324,-2.844,220.215,69.946,102.112
-1.767,1.698,-2.681,203.003,-107.666,64.575
-1.580,1.043,-1.948,199.951,-292.725,-23.437
-1.216,-0.193,-0.360,176.453,-331.909,-18.982
-0.885,-0.382,0.592,192.810,-311.584,45.654
-0.849,-0.499,0.775,260.742,-224.121,112.976
-0.925,-0.521,0.654,293.945,-187.500,157.776
-1.278,0.230,-0.091,334.717,-133.911,261.902
-1.575,0.624,-0.296,363.831,-180.969,280.273
-1.712,0.639,-0.310,402.100,-216.492,272.827
-1.770,1.016,0.229,460.632,-323.059,256.897
-1.656,1.759,1.496,502.502,-449.463,262.024
-1.587,2.311,1.989,509.033,-453.430,241.028
-1.455,3.564,1.458,500.427,-300.842,137.024
-1.532,3.566,0.307,511.292,-203.735,-93.445
-2.013,2.783,-0.605,498.657,-268.066,-210.266
-2.568,2.031,0.341,471.375,-442.749,-372.498
-2.855,1.924,0.899,459.045,-486.694,-480.530
-3.095,1.737,1.386,415.283,-472.351,-541.931
-3.456,1.076,2.094,397.400,-459.290,-661.194
-3.518,0.696,2.463,384.033,-308.594,-710.693
-3.626,0.215,1.759,407.349,-185.852,-730.469
-3.993,-0.297,-0.502,437.988,7.263,-805.847
-3.977,-2.184,-1.991,342.773,-18.005,-955.078
